Restart,Iteration,RunTime,Distance,RunTimeSinceBeginningOfRun,BestDistance,gIterations
0,0,1.578125,14423429.729414389,1.96875,13816794.665956669,1
0,1,3.078125,13512175.875453092,3.46875,13512175.875453092,2
0,2,4.71875,13072077.250886412,5.109375,13072077.250886412,3
0,3,6.3125,12986505.343623577,6.703125,12986505.343623577,4
0,4,7.859375,12910849.041759947,8.25,12910849.041759947,5
0,5,9.40625,12835913.61295724,9.796875,12835913.61295724,6
0,6,11.0,12768225.784909273,11.390625,12768225.784909273,7
0,7,12.65625,12709271.970379574,13.046875,12709271.970379574,8
0,8,14.28125,12651968.635322297,14.671875,12651968.635322297,9
0,9,15.84375,12605334.245920407,16.234375,12605334.245920407,10
0,10,17.46875,12562265.676216288,17.859375,12562265.676216288,11
0,11,19.28125,12517148.461617684,19.671875,12517148.461617684,12
0,12,20.875,12475482.48052722,21.265625,12475482.48052722,13
0,13,22.453125,12440384.23049705,22.84375,12440384.23049705,14
0,14,24.046875,12405811.153479833,24.4375,12405811.153479833,15
0,15,25.671875,12343595.415512133,26.0625,12343595.415512133,16
0,16,27.265625,12310982.576581841,27.65625,12310982.576581841,17
0,17,28.890625,12278421.395923601,29.28125,12278421.395923601,18
0,18,30.515625,12247224.661343396,30.90625,12247224.661343396,19
0,19,32.109375,12216125.520018376,32.5,12216125.520018376,20
0,20,33.609375,12187279.552315466,34.0,12187279.552315466,21
0,21,35.25,12162030.686755393,35.640625,12162030.686755393,22
0,22,36.765625,12137412.14372146,37.15625,12137412.14372146,23
0,23,38.328125,12116151.661226463,38.71875,12116151.661226463,24
0,24,40.0,12071557.548551975,40.390625,12071557.548551975,25
0,25,41.546875,12047351.613721846,41.9375,12047351.613721846,26
0,26,43.21875,12027914.282359347,43.609375,12027914.282359347,27
0,27,44.84375,12008895.36938589,45.234375,12008895.36938589,28
0,28,46.390625,11989892.921743128,46.78125,11989892.921743128,29
0,29,47.984375,11971519.235206693,48.375,11971519.235206693,30
0,30,49.59375,11953468.373415263,49.984375,11953468.373415263,31
0,31,51.234375,11935421.898968568,51.625,11935421.898968568,32
0,32,52.890625,11918185.917703712,53.28125,11918185.917703712,33
0,33,54.609375,11903311.9388777,55.0,11903311.9388777,34
0,34,56.265625,11888571.234334817,56.65625,11888571.234334817,35
0,35,57.75,11871495.566457108,58.140625,11871495.566457108,36
0,36,59.265625,11857554.620017659,59.65625,11857554.620017659,37
0,37,60.828125,11843687.80120351,61.21875,11843687.80120351,38
0,38,62.359375,11830318.237816507,62.75,11830318.237816507,39
0,39,63.859375,11816467.33960412,64.25,11816467.33960412,40
0,40,65.390625,11803975.300132466,65.78125,11803975.300132466,41
0,41,66.90625,11791670.760224935,67.296875,11791670.760224935,42
0,42,68.34375,11779766.399945019,68.734375,11779766.399945019,43
0,43,69.84375,11767931.426116353,70.234375,11767931.426116353,44
0,44,71.375,11756115.269765465,71.765625,11756115.269765465,45
0,45,72.90625,11726544.76975392,73.296875,11726544.76975392,46
0,46,74.46875,11714735.257067341,74.859375,11714735.257067341,47
0,47,76.015625,11703013.43313766,76.40625,11703013.43313766,48
0,48,77.578125,11669337.09037736,77.96875,11669337.09037736,49
0,49,79.078125,11657678.883388031,79.46875,11657678.883388031,50
0,50,80.609375,11646346.300137395,81.0,11646346.300137395,51
0,51,82.125,11635155.58618191,82.515625,11635155.58618191,52
0,52,83.703125,11623297.017594386,84.09375,11623297.017594386,53
0,53,85.21875,11612278.030721394,85.609375,11612278.030721394,54
0,54,86.828125,11601384.36704994,87.21875,11601384.36704994,55
0,55,88.296875,11591120.810442077,88.6875,11591120.810442077,56
0,56,89.796875,11581036.408858815,90.1875,11581036.408858815,57
0,57,91.34375,11571720.224436773,91.734375,11571720.224436773,58
0,58,92.84375,11560552.899839967,93.234375,11560552.899839967,59
0,59,94.34375,11551290.40860744,94.734375,11551290.40860744,60
0,60,95.90625,11542146.491310231,96.296875,11542146.491310231,61
0,61,97.390625,11533060.547833225,97.78125,11533060.547833225,62
0,62,98.9375,11524199.770430833,99.328125,11524199.770430833,63
0,63,100.46875,11516308.597591575,100.859375,11516308.597591575,64
0,64,102.0625,11508671.516214633,102.453125,11508671.516214633,65
0,65,103.515625,11501186.931705076,103.90625,11501186.931705076,66
0,66,105.03125,11493743.57259934,105.421875,11493743.57259934,67
0,67,106.53125,11486733.475959446,106.921875,11486733.475959446,68
0,68,108.046875,11479796.7531583,108.4375,11479796.7531583,69
0,69,109.546875,11473156.420673653,109.9375,11473156.420673653,70
0,70,111.015625,11466646.315424368,111.40625,11466646.315424368,71
0,71,112.46875,11458357.963330694,112.859375,11458357.963330694,72
0,72,113.984375,11452214.890164802,114.375,11452214.890164802,73
0,73,115.4375,11446276.397118272,115.828125,11446276.397118272,74
0,74,116.84375,11440681.379732814,117.234375,11440681.379732814,75
0,75,118.390625,11435139.223633576,118.78125,11435139.223633576,76
0,76,119.859375,11429618.914227286,120.25,11429618.914227286,77
0,77,121.40625,11424569.207912197,121.796875,11424569.207912197,78
0,78,122.890625,11419624.642625412,123.28125,11419624.642625412,79
0,79,124.390625,11414797.584694412,124.78125,11414797.584694412,80
0,80,125.875,11409976.71103399,126.265625,11409976.71103399,81
0,81,127.421875,11405263.1213336,127.8125,11405263.1213336,82
0,82,128.890625,11400704.5980942,129.28125,11400704.5980942,83
0,83,130.296875,11396148.938104909,130.6875,11396148.938104909,84
0,84,131.8125,11391726.514685035,132.203125,11391726.514685035,85
0,85,133.265625,11387527.905031098,133.65625,11387527.905031098,86
0,86,134.78125,11383503.842234096,135.171875,11383503.842234096,87
0,87,136.34375,11379523.338395916,136.734375,11379523.338395916,88
0,88,137.875,11354477.207829796,138.265625,11354477.207829796,89
0,89,139.28125,11350515.55470586,139.671875,11350515.55470586,90
0,90,140.796875,11346985.244369183,141.1875,11346985.244369183,91
0,91,142.25,11343790.461208615,142.640625,11343790.461208615,92
0,92,143.828125,11340701.755631192,144.21875,11340701.755631192,93
0,93,145.3125,11337729.1247263,145.703125,11337729.1247263,94
0,94,146.78125,11334776.026190193,147.171875,11334776.026190193,95
0,95,148.296875,11331838.21660955,148.6875,11331838.21660955,96
0,96,149.796875,11329051.405897442,150.1875,11329051.405897442,97
0,97,151.328125,11326350.837696094,151.71875,11326350.837696094,98
0,98,152.828125,11323774.254751626,153.21875,11323774.254751626,99
0,99,154.328125,11321270.050256148,154.71875,11321270.050256148,100
0,100,155.953125,11318820.18245455,156.34375,11318820.18245455,101
0,101,157.421875,11312661.45658862,157.8125,11312661.45658862,102
0,102,158.953125,11308232.437021218,159.34375,11308232.437021218,103
0,103,160.453125,11305868.962797882,160.84375,11305868.962797882,104
0,104,161.9375,11303727.628753934,162.328125,11303727.628753934,105
0,105,163.4375,11301592.752797158,163.828125,11301592.752797158,106
0,106,164.890625,11299460.431837933,165.28125,11299460.431837933,107
0,107,166.359375,11297458.46960066,166.75,11297458.46960066,108
0,108,167.84375,11295761.98843564,168.234375,11295761.98843564,109
0,109,169.34375,11294131.452584967,169.734375,11294131.452584967,110
0,110,170.796875,11292550.577994414,171.1875,11292550.577994414,111
0,111,172.328125,11281021.869375845,172.71875,11281021.869375845,112
0,112,173.8125,11279569.91966225,174.203125,11279569.91966225,113
0,113,175.28125,11271434.995452035,175.671875,11271434.995452035,114
0,114,176.859375,11270240.669763288,177.25,11270240.669763288,115
0,115,178.375,11259237.590751294,178.765625,11259237.590751294,116
0,116,179.828125,11258134.420137795,180.21875,11258134.420137795,117
0,117,181.265625,11246670.674009733,181.65625,11246670.674009733,118
0,118,182.78125,11235732.121256126,183.171875,11235732.121256126,119
0,119,184.265625,11234635.442359805,184.65625,11234635.442359805,120
0,120,185.6875,11233704.664926134,186.078125,11233704.664926134,121
0,121,187.15625,11232789.015762763,187.546875,11232789.015762763,122
0,122,188.65625,11222285.568338063,189.046875,11222285.568338063,123
0,123,190.203125,11216301.3031338,190.59375,11216301.3031338,124
0,124,191.734375,11213680.302691666,192.125,11213680.302691666,125
0,125,193.203125,11212780.768340752,193.59375,11212780.768340752,126
0,126,194.6875,11211958.300401049,195.078125,11211958.300401049,127
0,127,196.171875,11211185.29409215,196.5625,11211185.29409215,128
0,128,197.6875,11210532.656702988,198.078125,11210532.656702988,129
0,129,199.203125,11196139.056267133,199.59375,11196139.056267133,130
0,130,200.6875,11192274.205626976,201.078125,11192274.205626976,131
0,131,202.125,11191632.41411162,202.515625,11191632.41411162,132
0,132,203.65625,11191064.458570585,204.046875,11191064.458570585,133
0,133,205.1875,11190709.501584025,205.578125,11190709.501584025,134
0,134,206.671875,11190375.247708548,207.0625,11190375.247708548,135
0,135,208.203125,11190308.040975006,208.59375,11190308.040975006,136
0,136,209.703125,11190264.213663941,210.09375,11190264.213663941,137
0,137,211.21875,11189746.341657713,211.609375,11189746.341657713,138
0,138,212.75,11189713.697010113,213.140625,11189713.697010113,139
0,139,214.21875,11189694.494183026,214.609375,11189694.494183026,140
0,140,215.71875,11189694.494183026,216.109375,11189694.494183026,141
1,0,1.515625,13230913.842992637,217.953125,11189694.494183026,142
1,1,2.984375,12935272.844086263,219.421875,11189694.494183026,143
1,2,4.46875,12854746.689649656,220.90625,11189694.494183026,144
1,3,5.890625,12777764.857263027,222.328125,11189694.494183026,145
1,4,7.375,12719194.80459821,223.8125,11189694.494183026,146
1,5,8.8125,12661041.235679315,225.25,11189694.494183026,147
1,6,10.3125,12614954.640839022,226.75,11189694.494183026,148
1,7,11.875,12572234.108366111,228.3125,11189694.494183026,149
1,8,13.359375,12531754.703719173,229.796875,11189694.494183026,150
1,9,14.859375,12498639.304084884,231.296875,11189694.494183026,151
1,10,16.34375,12464190.500066247,232.78125,11189694.494183026,152
1,11,17.828125,12433846.502193658,234.265625,11189694.494183026,153
1,12,19.3125,12406297.862646356,235.75,11189694.494183026,154
1,13,20.78125,12378805.183199458,237.21875,11189694.494183026,155
1,14,22.25,12356509.790938305,238.6875,11189694.494183026,156
1,15,23.734375,12331164.670108894,240.171875,11189694.494183026,157
1,16,25.234375,12306153.267379291,241.671875,11189694.494183026,158
1,17,26.71875,12284761.957071796,243.15625,11189694.494183026,159
1,18,28.25,12264366.327836463,244.6875,11189694.494183026,160
1,19,29.78125,12239864.606083084,246.21875,11189694.494183026,161
1,20,31.359375,12220155.773568366,247.796875,11189694.494183026,162
1,21,32.796875,12201525.621610101,249.234375,11189694.494183026,163
1,22,34.296875,12183332.257104106,250.734375,11189694.494183026,164
1,23,35.828125,12165165.848863008,252.265625,11189694.494183026,165
1,24,37.3125,12117482.881052552,253.75,11189694.494183026,166
1,25,38.703125,12099328.573858123,255.140625,11189694.494183026,167
1,26,40.171875,12081974.825223008,256.609375,11189694.494183026,168
1,27,41.625,12065634.110465419,258.0625,11189694.494183026,169
1,28,43.078125,12049602.595427796,259.515625,11189694.494183026,170
1,29,44.578125,12033847.584625345,261.015625,11189694.494183026,171
1,30,46.046875,12016159.946129441,262.484375,11189694.494183026,172
1,31,47.546875,12001221.72769229,263.984375,11189694.494183026,173
1,32,49.015625,11986844.376668975,265.453125,11189694.494183026,174
1,33,50.53125,11972681.546646697,266.96875,11189694.494183026,175
1,34,52.0,11959163.62208317,268.4375,11189694.494183026,176
1,35,53.515625,11944070.576410051,269.953125,11189694.494183026,177
1,36,54.984375,11926727.812586049,271.421875,11189694.494183026,178
1,37,56.453125,11913358.249199046,272.890625,11189694.494183026,179
1,38,57.921875,11899507.35098666,274.359375,11189694.494183026,180
1,39,59.390625,11886450.75936065,275.828125,11189694.494183026,181
1,40,60.859375,11873460.77580996,277.296875,11189694.494183026,182
1,41,62.375,11860817.507709734,278.8125,11189694.494183026,183
1,42,63.859375,11848329.997424416,280.296875,11189694.494183026,184
1,43,65.328125,11836520.484737838,281.765625,11189694.494183026,185
1,44,66.84375,11825329.770782353,283.28125,11189694.494183026,186
1,45,68.375,11810226.746826692,284.8125,11189694.494183026,187
1,46,69.84375,11799068.039846754,286.28125,11189694.494183026,188
1,47,71.328125,11788956.66155594,287.765625,11189694.494183026,189
1,48,72.84375,11779133.840690138,289.28125,11189694.494183026,190
1,49,74.296875,11769989.92339293,290.734375,11189694.494183026,191
1,50,75.875,11760903.979915923,292.3125,11189694.494183026,192
1,51,77.328125,11751897.477766117,293.765625,11189694.494183026,193
1,52,78.875,11728817.873089286,295.3125,11189694.494183026,194
1,53,80.390625,11719505.22938387,296.828125,11189694.494183026,195
1,54,81.890625,11710577.543158934,298.328125,11189694.494183026,196
1,55,83.40625,11671334.993725343,299.84375,11189694.494183026,197
1,56,84.875,11662720.259401103,301.3125,11189694.494183026,198
1,57,86.390625,11652608.094119847,302.828125,11189694.494183026,199
1,58,87.84375,11644128.200156366,304.28125,11189694.494183026,200
1,59,89.328125,11635661.907612355,305.765625,11189694.494183026,201
1,60,90.84375,11627724.407750739,307.28125,11189694.494183026,202
1,61,92.375,11619959.486025197,308.8125,11189694.494183026,203
1,62,93.90625,11612243.881796412,310.34375,11189694.494183026,204
1,63,95.484375,11604722.936570961,311.921875,11189694.494183026,205
1,64,97.03125,11596067.17581407,313.46875,11189694.494183026,206
1,65,98.546875,11587160.9199435,314.984375,11189694.494183026,207
1,66,100.078125,11579717.560837764,316.515625,11189694.494183026,208
1,67,101.578125,11572636.78477702,318.015625,11189694.494183026,209
1,68,103.21875,11565621.139178177,319.65625,11189694.494183026,210
1,69,104.75,11558837.018534718,321.1875,11189694.494183026,211
1,70,106.265625,11551643.417453606,322.703125,11189694.494183026,212
1,71,107.75,11545173.630963633,324.1875,11189694.494183026,213
1,72,109.203125,11538770.027001118,325.640625,11189694.494183026,214
1,73,110.640625,11532626.953835227,327.078125,11189694.494183026,215
1,74,112.140625,11526563.435483675,328.578125,11189694.494183026,216
1,75,113.640625,11521016.088468788,330.078125,11189694.494183026,217
1,76,115.046875,11515535.470451932,331.484375,11189694.494183026,218
1,77,116.515625,11510272.571064102,332.953125,11189694.494183026,219
1,78,117.96875,11505058.235410016,334.40625,11189694.494183026,220
