Restart,Iteration,RunTime,Distance,RunTimeSinceBeginningOfRun,BestDistance,gIterations
0,0,0.09375,4186341.2822967786,0.125,4123584.115614488,1
0,1,0.1875,3996343.4875707133,0.21875,3996343.4875707133,2
0,2,0.296875,3939264.0089043905,0.328125,3939264.0089043905,3
0,3,0.390625,3882355.289356678,0.421875,3882355.289356678,4
0,4,0.484375,3845908.0083134836,0.515625,3845908.0083134836,5
0,5,0.59375,3817101.8748208922,0.625,3817101.8748208922,6
0,6,0.671875,3772943.3309986223,0.703125,3772943.3309986223,7
0,7,0.765625,3744276.911964199,0.796875,3744276.911964199,8
0,8,0.84375,3716775.943648553,0.875,3716775.943648553,9
0,9,0.9375,3690804.7276333035,0.96875,3690804.7276333035,10
0,10,1.03125,3668217.005867324,1.0625,3668217.005867324,11
0,11,1.09375,3647851.9222291084,1.125,3647851.9222291084,12
0,12,1.171875,3629029.3555543,1.203125,3629029.3555543,13
0,13,1.234375,3614414.6615375234,1.265625,3614414.6615375234,14
0,14,1.3125,3601196.447035805,1.34375,3601196.447035805,15
0,15,1.390625,3588707.8597729295,1.421875,3588707.8597729295,16
0,16,1.46875,3578245.698641493,1.5,3578245.698641493,17
0,17,1.546875,3561741.333531954,1.578125,3561741.333531954,18
0,18,1.625,3549079.3383624326,1.65625,3549079.3383624326,19
0,19,1.6875,3534938.259585784,1.71875,3534938.259585784,20
0,20,1.765625,3524792.4492296022,1.796875,3524792.4492296022,21
0,21,1.859375,3517804.3051259913,1.890625,3517804.3051259913,22
0,22,1.9375,3510918.4717778,1.96875,3510918.4717778,23
0,23,2.03125,3505542.3724907665,2.0625,3505542.3724907665,24
0,24,2.140625,3500413.707444748,2.171875,3500413.707444748,25
0,25,2.234375,3495969.4764712052,2.265625,3495969.4764712052,26
0,26,2.34375,3494943.052518312,2.375,3494943.052518312,27
0,27,2.421875,3494419.3742700433,2.453125,3494419.3742700433,28
0,28,2.5,3493945.9663692424,2.53125,3493945.9663692424,29
0,29,2.59375,3493488.6504259324,2.625,3493488.6504259324,30
0,30,2.6875,3493142.056587767,2.71875,3493142.056587767,31
0,31,2.765625,3493055.1761480165,2.796875,3493055.1761480165,32
0,32,2.84375,3493055.1761480165,2.875,3493055.1761480165,33
1,0,0.078125,4370735.073888829,2.96875,3493055.1761480165,34
1,1,0.171875,4201826.4424351165,3.0625,3493055.1761480165,35
1,2,0.25,4156514.490321669,3.140625,3493055.1761480165,36
1,3,0.34375,4112266.434821165,3.234375,3493055.1761480165,37
1,4,0.421875,4030204.1340455883,3.3125,3493055.1761480165,38
1,5,0.5,3987666.61611021,3.390625,3493055.1761480165,39
1,6,0.578125,3911144.578824694,3.46875,3493055.1761480165,40
1,7,0.671875,3877719.1804481745,3.5625,3493055.1761480165,41
1,8,0.765625,3848913.046955583,3.65625,3493055.1761480165,42
1,9,0.828125,3822487.0601359787,3.71875,3493055.1761480165,43
1,10,0.9375,3796515.8441207292,3.828125,3493055.1761480165,44
1,11,1.046875,3775237.269924862,3.9375,3493055.1761480165,45
1,12,1.140625,3757519.333576265,4.03125,3493055.1761480165,46
1,13,1.234375,3743893.523998434,4.125,3493055.1761480165,47
1,14,1.328125,3721971.0715878364,4.21875,3493055.1761480165,48
1,15,1.40625,3700764.172017269,4.296875,3493055.1761480165,49
1,16,1.484375,3688275.5847543934,4.375,3493055.1761480165,50
1,17,1.578125,3676279.3315931074,4.46875,3493055.1761480165,51
1,18,1.671875,3616434.5225519226,4.5625,3493055.1761480165,52
1,19,1.734375,3593448.8372385446,4.625,3493055.1761480165,53
1,20,1.8125,3582447.872077007,4.703125,3493055.1761480165,54
1,21,1.90625,3573250.564036058,4.796875,3493055.1761480165,55
1,22,2.015625,3564484.8426865023,4.90625,3493055.1761480165,56
1,23,2.078125,3556436.657694633,4.96875,3493055.1761480165,57
1,24,2.171875,3548443.5667488966,5.0625,3493055.1761480165,58
1,25,2.25,3543327.802901903,5.140625,3493055.1761480165,59
1,26,2.34375,3538807.7852230314,5.234375,3493055.1761480165,60
1,27,2.4375,3534356.461672612,5.328125,3493055.1761480165,61
1,28,2.546875,3530361.04873399,5.4375,3493055.1761480165,62
1,29,2.625,3527079.6819569147,5.515625,3493055.1761480165,63
1,30,2.71875,3525174.6893786783,5.609375,3493055.1761480165,64
1,31,2.828125,3524026.414723356,5.71875,3493055.1761480165,65
1,32,2.921875,3522999.9907704624,5.8125,3493055.1761480165,66
1,33,3.015625,3522505.5252382373,5.90625,3493055.1761480165,67
1,34,3.125,3522032.1173374364,6.015625,3493055.1761480165,68
1,35,3.203125,3521574.8013941264,6.09375,3493055.1761480165,69
1,36,3.28125,3521487.9209543765,6.171875,3493055.1761480165,70
1,37,3.359375,3521487.9209543765,6.25,3493055.1761480165,71
2,0,0.09375,4378916.1390037,6.375,3493055.1761480165,72
2,1,0.1875,4167244.6878722883,6.46875,3493055.1761480165,73
2,2,0.28125,4084911.187026786,6.5625,3493055.1761480165,74
2,3,0.375,4015984.536766673,6.65625,3493055.1761480165,75
2,4,0.46875,3967178.758437276,6.75,3493055.1761480165,76
2,5,0.5625,3921465.641633592,6.84375,3493055.1761480165,77
2,6,0.640625,3875432.750189855,6.921875,3493055.1761480165,78
2,7,0.75,3829846.1555652064,7.03125,3493055.1761480165,79
2,8,0.828125,3799351.500972983,7.109375,3493055.1761480165,80
2,9,0.921875,3771621.405259869,7.203125,3493055.1761480165,81
2,10,1.0,3748490.9363620407,7.28125,3493055.1761480165,82
2,11,1.09375,3727524.9605264836,7.375,3493055.1761480165,83
2,12,1.1875,3708702.393851675,7.46875,3493055.1761480165,84
2,13,1.28125,3691251.0875501344,7.5625,3493055.1761480165,85
2,14,1.375,3674237.569878696,7.65625,3493055.1761480165,86
2,15,1.46875,3659035.4700921816,7.75,3493055.1761480165,87
2,16,1.546875,3644227.633828759,7.828125,3493055.1761480165,88
2,17,1.65625,3631702.1122258944,7.9375,3493055.1761480165,89
2,18,1.75,3619702.44336166,8.03125,3493055.1761480165,90
2,19,1.84375,3607850.2483491483,8.125,3493055.1761480165,91
2,20,1.921875,3592304.6126633966,8.203125,3493055.1761480165,92
2,21,2.015625,3581059.814846266,8.296875,3493055.1761480165,93
2,22,2.125,3569859.980841813,8.40625,3493055.1761480165,94
2,23,2.203125,3561811.795849944,8.484375,3493055.1761480165,95
2,24,2.296875,3554772.3692791145,8.578125,3493055.1761480165,96
2,25,2.375,3549388.7554196753,8.65625,3493055.1761480165,97
2,26,2.453125,3544260.0903736567,8.734375,3493055.1761480165,98
2,27,2.546875,3541512.7696334636,8.828125,3493055.1761480165,99
2,28,2.625,3540007.954152076,8.90625,3493055.1761480165,100
2,29,2.71875,3538651.7443989804,9.0,3493055.1761480165,101
2,30,2.828125,3537625.320446087,9.109375,3493055.1761480165,102
2,31,2.921875,3536679.9210071275,9.203125,3493055.1761480165,103
2,32,3.0,3536206.5131063266,9.28125,3493055.1761480165,104
