Restart,Iteration,RunTime,Distance,RunTimeSinceBeginningOfRun,BestDistance,gIterations
0,0,0.78125,7773081.444314378,0.875,7538130.478748079,1
0,1,1.03125,7422826.138510839,1.125,7422826.138510839,2
0,2,1.25,7325589.594482349,1.34375,7325589.594482349,3
0,3,1.484375,7269039.5649673585,1.578125,7269039.5649673585,4
0,4,1.71875,7214348.275148554,1.8125,7214348.275148554,5
0,5,1.953125,7131775.006567681,2.046875,7131775.006567681,6
0,6,2.203125,7079008.328853884,2.296875,7079008.328853884,7
0,7,2.4375,7035642.462286215,2.53125,7035642.462286215,8
0,8,2.640625,6985961.501450568,2.734375,6985961.501450568,9
0,9,2.890625,6950663.967600364,2.984375,6950663.967600364,10
0,10,3.125,6920390.307390066,3.21875,6920390.307390066,11
0,11,3.34375,6897281.793934893,3.4375,6897281.793934893,12
0,12,3.59375,6874559.311576245,3.6875,6874559.311576245,13
0,13,3.828125,6841469.88607481,3.921875,6841469.88607481,14
0,14,4.03125,6808727.378561121,4.125,6808727.378561121,15
0,15,4.25,6780457.760553602,4.34375,6780457.760553602,16
0,16,4.5,6765023.245947073,4.59375,6765023.245947073,17
0,17,4.734375,6749978.709374816,4.828125,6749978.709374816,18
0,18,4.953125,6726843.1598781105,5.046875,6726843.1598781105,19
0,19,5.171875,6713507.96153265,5.265625,6713507.96153265,20
0,20,5.421875,6700994.469983606,5.515625,6700994.469983606,21
0,21,5.609375,6685819.54812686,5.703125,6685819.54812686,22
0,22,5.875,6668462.470319777,5.96875,6668462.470319777,23
0,23,6.09375,6648069.587755254,6.1875,6648069.587755254,24
0,24,6.328125,6636481.378398415,6.421875,6636481.378398415,25
0,25,6.59375,6625590.163305935,6.6875,6625590.163305935,26
0,26,6.84375,6605744.673714204,6.9375,6605744.673714204,27
0,27,7.0625,6597353.711769234,7.15625,6597353.711769234,28
0,28,7.296875,6589460.598451608,7.390625,6589460.598451608,29
0,29,7.515625,6582100.2457578955,7.609375,6582100.2457578955,30
0,30,7.75,6574939.086059134,7.84375,6574939.086059134,31
0,31,8.015625,6566198.116711706,8.109375,6566198.116711706,32
0,32,8.21875,6561068.216346281,8.3125,6561068.216346281,33
0,33,8.453125,6556310.069379318,8.546875,6556310.069379318,34
0,34,8.671875,6551663.356578505,8.765625,6551663.356578505,35
0,35,8.875,6547152.071927961,8.96875,6547152.071927961,36
0,36,9.109375,6543064.599463323,9.203125,6543064.599463323,37
0,37,9.328125,6539245.996923333,9.421875,6539245.996923333,38
0,38,9.5625,6535472.819120654,9.65625,6535472.819120654,39
0,39,9.796875,6531781.334761276,9.890625,6531781.334761276,40
0,40,10.015625,6520042.940874531,10.109375,6520042.940874531,41
0,41,10.265625,6507103.249667991,10.359375,6507103.249667991,42
0,42,10.484375,6500522.447879978,10.578125,6500522.447879978,43
0,43,10.75,6496721.861065865,10.84375,6496721.861065865,44
0,44,11.0,6493844.275633915,11.09375,6493844.275633915,45
0,45,11.25,6491084.607365329,11.34375,6491084.607365329,46
0,46,11.5,6488400.479707747,11.59375,6488400.479707747,47
0,47,11.71875,6485917.358238654,11.8125,6485917.358238654,48
0,48,11.953125,6483488.186299694,12.046875,6483488.186299694,49
0,49,12.171875,6478695.622019128,12.265625,6478695.622019128,50
0,50,12.390625,6476581.211971016,12.484375,6476581.211971016,51
0,51,12.640625,6474501.895904091,12.734375,6474501.895904091,52
0,52,12.890625,6469937.344691541,12.984375,6469937.344691541,53
0,53,13.140625,6468012.536647072,13.234375,6468012.536647072,54
0,54,13.359375,6466238.338691714,13.453125,6466238.338691714,55
0,55,13.609375,6464796.4728813,13.703125,6464796.4728813,56
0,56,13.859375,6463413.737017983,13.953125,6463413.737017983,57
0,57,14.09375,6462196.730037069,14.1875,6462196.730037069,58
0,58,14.390625,6461215.5693468405,14.484375,6461215.5693468405,59
0,59,14.625,6460310.536081191,14.71875,6460310.536081191,60
0,60,14.859375,6459470.312454406,14.953125,6459470.312454406,61
0,61,15.09375,6458664.380765131,15.1875,6458664.380765131,62
0,62,15.3125,6445903.5751969805,15.40625,6445903.5751969805,63
0,63,15.546875,6428359.955221838,15.640625,6428359.955221838,64
0,64,15.796875,6419560.117527398,15.890625,6419560.117527398,65
0,65,16.046875,6411245.353370594,16.140625,6411245.353370594,66
0,66,16.3125,6410439.520626251,16.40625,6410439.520626251,67
0,67,16.53125,6410439.520626251,16.625,6410439.520626251,68
1,0,0.5,7398496.3972602645,17.234375,6410439.520626251,69
1,1,1.03125,7257552.030168865,17.765625,6410439.520626251,70
1,2,1.265625,7195326.313160738,18.0,6410439.520626251,71
1,3,1.515625,7133909.5210704375,18.25,6410439.520626251,72
1,4,1.71875,7090535.482931409,18.453125,6410439.520626251,73
1,5,1.921875,6977761.695801736,18.65625,6410439.520626251,74
1,6,2.171875,6903000.904921177,18.90625,6410439.520626251,75
1,7,2.390625,6867246.754004252,19.125,6410439.520626251,76
1,8,2.625,6832263.543266122,19.359375,6410439.520626251,77
1,9,2.84375,6800622.505112074,19.578125,6410439.520626251,78
1,10,3.0625,6769739.019644881,19.796875,6410439.520626251,79
1,11,3.28125,6743158.599376945,20.015625,6410439.520626251,80
1,12,3.515625,6722118.273303964,20.25,6410439.520626251,81
1,13,3.75,6701305.565944967,20.484375,6410439.520626251,82
1,14,3.953125,6666371.684636477,20.6875,6410439.520626251,83
1,15,4.1875,6646563.010606302,20.921875,6410439.520626251,84
1,16,4.421875,6627131.792565514,21.15625,6410439.520626251,85
1,17,4.65625,6583436.2855753135,21.390625,6410439.520626251,86
1,18,4.890625,6567523.134496203,21.625,6410439.520626251,87
1,19,5.125,6552088.619889674,21.859375,6410439.520626251,88
1,20,5.328125,6538461.179162076,22.0625,6410439.520626251,89
1,21,5.546875,6524870.49378914,22.28125,6410439.520626251,90
1,22,5.765625,6509896.847626526,22.5,6410439.520626251,91
1,23,5.96875,6497936.2625214895,22.703125,6410439.520626251,92
1,24,6.203125,6487242.7844568165,22.9375,6410439.520626251,93
1,25,6.421875,6477274.663634505,23.15625,6410439.520626251,94
1,26,6.65625,6467981.73053587,23.390625,6410439.520626251,95
1,27,6.90625,6459319.255732755,23.640625,6410439.520626251,96
1,28,7.125,6450902.351792995,23.859375,6410439.520626251,97
1,29,7.3125,6442511.3898480255,24.046875,6410439.520626251,98
1,30,7.546875,6434262.530307373,24.28125,6410439.520626251,99
1,31,7.78125,6426562.071861239,24.515625,6410439.520626251,100
1,32,7.984375,6421761.040820139,24.71875,6410439.520626251,101
1,33,8.265625,6417114.328019327,25.0,6410439.520626251,102
1,34,8.484375,6412488.81710166,25.21875,6410439.520626251,103
1,35,8.734375,6408402.085780798,25.46875,6408402.085780798,104
1,36,8.9375,6404628.907978119,25.671875,6404628.907978119,105
1,37,9.15625,6400937.423618741,25.890625,6400937.423618741,106
1,38,9.375,6389199.029731996,26.109375,6389199.029731996,107
1,39,9.578125,6376259.338525456,26.3125,6376259.338525456,108
1,40,9.828125,6369678.536737444,26.5625,6369678.536737444,109
1,41,10.0625,6365877.94992333,26.796875,6365877.94992333,110
1,42,10.28125,6362828.43910005,27.015625,6362828.43910005,111
1,43,10.46875,6360068.770831464,27.203125,6360068.770831464,112
1,44,10.671875,6357384.643173882,27.40625,6357384.643173882,113
1,45,10.875,6354923.799499543,27.609375,6354923.799499543,114
1,46,11.078125,6352581.191654762,27.8125,6352581.191654762,115
1,47,11.3125,6350501.875587838,28.046875,6350501.875587838,116
1,48,11.515625,6345937.324375288,28.25,6345937.324375288,117
1,49,11.75,6344495.458564874,28.484375,6344495.458564874,118
1,50,11.984375,6343120.783930694,28.71875,6343120.783930694,119
1,51,12.234375,6341770.235312658,28.96875,6341770.235312658,120
1,52,12.46875,6340789.07462243,29.203125,6340789.07462243,121
1,53,12.734375,6339838.9210545095,29.46875,6339838.9210545095,122
1,54,12.984375,6337826.651080483,29.71875,6337826.651080483,123
1,55,13.25,6336921.617814833,29.984375,6336921.617814833,124
1,56,13.484375,6336081.394188048,30.21875,6336081.394188048,125
1,57,13.75,6335275.561443705,30.484375,6335275.561443705,126
1,58,13.953125,6334481.597276556,30.6875,6334481.597276556,127
1,59,14.171875,6333799.662003076,30.90625,6333799.662003076,128
1,60,14.375,6313131.583215445,31.109375,6313131.583215445,129
1,61,14.59375,6312671.4553168,31.328125,6312671.4553168,130
1,62,14.84375,6312293.782707614,31.578125,6312293.782707614,131
1,63,15.078125,6312293.782707614,31.8125,6312293.782707614,132
2,0,0.421875,7906268.898178524,32.3125,6312293.782707614,133
2,1,1.09375,7424170.497771301,32.984375,6312293.782707614,134
2,2,1.3125,7356529.10327105,33.203125,6312293.782707614,135
2,3,1.546875,7291131.6990767745,33.4375,6312293.782707614,136
2,4,1.796875,7226138.19146576,33.6875,6312293.782707614,137
2,5,2.09375,7172346.890049325,33.984375,6312293.782707614,138
2,6,2.3125,7128790.104959325,34.203125,6312293.782707614,139
2,7,2.515625,7085424.238391656,34.40625,6312293.782707614,140
2,8,2.703125,7035743.27755601,34.59375,6312293.782707614,141
2,9,2.921875,7000445.743705805,34.8125,6312293.782707614,142
2,10,3.15625,6970172.083495507,35.046875,6312293.782707614,143
2,11,3.390625,6947063.570040334,35.28125,6312293.782707614,144
2,12,3.609375,6925391.499952882,35.5,6312293.782707614,145
2,13,3.828125,6905382.542733724,35.71875,6312293.782707614,146
2,14,4.0625,6877549.21717606,35.953125,6312293.782707614,147
2,15,4.265625,6820053.168151543,36.15625,6312293.782707614,148
2,16,4.5,6800307.425323698,36.390625,6312293.782707614,149
2,17,4.75,6781331.827087911,36.640625,6312293.782707614,150
2,18,5.015625,6763489.829510451,36.90625,6312293.782707614,151
2,19,5.25,6745767.960992061,37.140625,6312293.782707614,152
2,20,5.46875,6729952.345821213,37.359375,6312293.782707614,153
2,21,5.65625,6714517.831214684,37.546875,6312293.782707614,154
2,22,5.890625,6699127.853665241,37.78125,6312293.782707614,155
2,23,6.140625,6685792.65531978,38.03125,6312293.782707614,156
2,24,6.359375,6674069.8185432935,38.25,6312293.782707614,157
2,25,6.5625,6662372.780873624,38.453125,6312293.782707614,158
2,26,6.765625,6650784.571516785,38.65625,6312293.782707614,159
2,27,7.0,6641139.090260797,38.890625,6312293.782707614,160
2,28,7.21875,6619789.0467478,39.109375,6312293.782707614,161
2,29,7.421875,6611398.084802831,39.3125,6312293.782707614,162
2,30,7.671875,6603504.971485204,39.5625,6312293.782707614,163
2,31,7.90625,6596144.618791492,39.796875,6312293.782707614,164
2,32,8.140625,6588911.494277731,40.03125,6312293.782707614,165
2,33,8.34375,6584153.3473107675,40.234375,6312293.782707614,166
2,34,8.53125,6579506.634509955,40.421875,6312293.782707614,167
2,35,8.75,6574995.349859411,40.640625,6312293.782707614,168
2,36,9.0,6558868.97932699,40.890625,6312293.782707614,169
