Restart,Iteration,RunTime,Distance,RunTimeSinceBeginningOfRun,BestDistance
0,0,0.359375,7669714.020538552,0.421875,7368410.609900578
0,1,0.5,7401939.122833198,0.5625,7368410.609900578
0,2,0.65625,7337500.015581061,0.71875,7337500.015581061
0,3,0.8125,7247719.584887156,0.875,7247719.584887156
0,4,1.015625,7191148.706274825,1.078125,7191148.706274825
0,5,1.171875,7135753.124300039,1.234375,7135753.124300039
0,6,1.3125,7080677.011269196,1.375,7080677.011269196
0,7,1.515625,7037311.144701527,1.578125,7037311.144701527
0,8,1.671875,6987630.183865881,1.734375,6987630.183865881
0,9,1.8125,6952332.650015676,1.875,6952332.650015676
0,10,1.96875,6920125.0055562835,2.03125,6920125.0055562835
0,11,2.109375,6882665.48130923,2.171875,6882665.48130923
0,12,2.265625,6851581.7408132665,2.328125,6851581.7408132665
0,13,2.40625,6817023.474900579,2.46875,6817023.474900579
0,14,2.546875,6784335.435473581,2.609375,6784335.435473581
0,15,2.6875,6754061.7752632825,2.75,6754061.7752632825
0,16,2.828125,6730953.2618081095,2.890625,6730953.2618081095
0,17,2.96875,6709912.935735129,3.03125,6709912.935735129
0,18,3.109375,6691801.772724218,3.171875,6691801.772724218
0,19,3.265625,6676240.259405592,3.328125,6676240.259405592
0,20,3.421875,6660805.744799064,3.484375,6660805.744799064
0,21,3.5625,6647470.546453603,3.625,6647470.546453603
0,22,3.703125,6634264.779838203,3.765625,6634264.779838203
0,23,3.84375,6622676.570481365,3.90625,6622676.570481365
0,24,3.984375,6611452.53366353,4.046875,6611452.53366353
0,25,4.1875,6600759.055598857,4.25,6600759.055598857
0,26,4.34375,6590987.038642167,4.40625,6590987.038642167
0,27,4.484375,6582596.076697198,4.546875,6582596.076697198
0,28,4.625,6574702.96337957,4.6875,6574702.96337957
0,29,4.765625,6568715.519980329,4.828125,6568715.519980329
0,30,4.90625,6562851.273368886,4.96875,6562851.273368886
0,31,5.0625,6558093.126401923,5.125,6558093.126401923
0,32,5.203125,6553446.41360111,5.265625,6553446.41360111
0,33,5.34375,6548935.128950566,5.40625,6548935.128950566
0,34,5.5,6532808.758418146,5.5625,6532808.758418146
0,35,5.640625,6512524.952768757,5.703125,6512524.952768757
0,36,5.796875,6508437.480304119,5.859375,6508437.480304119
0,37,5.9375,6504573.1679574875,6.0,6504573.1679574875
0,38,6.078125,6500799.990154808,6.140625,6500799.990154808
0,39,6.21875,6497691.336447025,6.28125,6497691.336447025
0,40,6.359375,6494931.668178438,6.421875,6494931.668178438
0,41,6.5,6492178.426325911,6.5625,6492178.426325911
0,42,6.640625,6489494.298668329,6.703125,6489494.298668329
0,43,6.78125,6487011.177199236,6.84375,6487011.177199236
0,44,6.9375,6484896.767151124,7.0,6484896.767151124
0,45,7.078125,6482971.959106655,7.140625,6482971.959106655
0,46,7.234375,6481197.761151297,7.296875,6481197.761151297
0,47,7.375,6479501.161970518,7.4375,6479501.161970518
0,48,7.515625,6478059.296160104,7.578125,6478059.296160104
0,49,7.65625,6476676.560296786,7.71875,6476676.560296786
0,50,7.796875,6475301.885662606,7.859375,6475301.885662606
0,51,7.9375,6474320.7249723775,8.0,6474320.7249723775
0,52,8.09375,6473375.799836481,8.15625,6473375.799836481
0,53,8.25,6472461.666605975,8.3125,6472461.666605975
0,54,8.390625,6471293.549458611,8.453125,6471293.549458611
0,55,8.53125,6470388.5161929615,8.59375,6470388.5161929615
0,56,8.6875,6469582.683448618,8.75,6469582.683448618
0,57,8.828125,6468900.748175138,8.890625,6468900.748175138
0,58,8.96875,6448232.669387507,9.03125,6448232.669387507
0,59,9.109375,6448022.992403267,9.171875,6448022.992403267
0,60,9.25,6446672.443785232,9.3125,6446672.443785232
0,61,9.390625,6446471.4678197345,9.453125,6446471.4678197345
0,62,9.53125,6427560.665984869,9.59375,6427560.665984869
0,63,9.6875,6411818.398783303,9.75,6411818.398783303
0,64,9.828125,6411514.929279802,9.890625,6411514.929279802
0,65,9.96875,6411514.929279802,10.03125,6411514.929279802
1,0,0.421875,7206705.038676701,10.5,6411514.929279802
1,1,0.609375,7054101.177665619,10.6875,6411514.929279802
1,2,0.765625,7010727.139526591,10.84375,6411514.929279802
1,3,0.90625,6897953.3523969175,10.984375,6411514.929279802
1,4,1.046875,6823192.5615163585,11.125,6411514.929279802
1,5,1.21875,6789668.262499139,11.296875,6411514.929279802
1,6,1.359375,6740574.0924501745,11.4375,6411514.929279802
1,7,1.5,6707447.899006811,11.578125,6411514.929279802
1,8,1.765625,6675806.860852763,11.84375,6411514.929279802
1,9,1.90625,6654766.534779782,11.984375,6411514.929279802
1,10,2.0625,6634529.549492669,12.140625,6411514.929279802
1,11,2.21875,6615098.331451882,12.296875,6411514.929279802
1,12,2.359375,6571402.824461681,12.4375,6411514.929279802
1,13,2.5,6555489.67338257,12.578125,6411514.929279802
1,14,2.671875,6540253.554668336,12.75,6411514.929279802
1,15,2.8125,6526626.113940738,12.890625,6411514.929279802
1,16,2.953125,6514304.425394059,13.03125,6411514.929279802
1,17,3.109375,6502343.840289023,13.1875,6411514.929279802
1,18,3.265625,6491650.36222435,13.34375,6411514.929279802
1,19,3.40625,6484498.040248468,13.484375,6411514.929279802
1,20,3.5625,6478968.012677519,13.640625,6411514.929279802
1,21,3.71875,6474321.299876706,13.796875,6411514.929279802
1,22,3.859375,6470234.568555844,13.9375,6411514.929279802
1,23,4.015625,6466461.390753165,14.09375,6411514.929279802
1,24,4.15625,6462769.906393787,14.234375,6411514.929279802
1,25,4.3125,6451031.512507042,14.390625,6411514.929279802
1,26,4.46875,6438091.821300502,14.546875,6411514.929279802
1,27,4.625,6431511.019512489,14.703125,6411514.929279802
1,28,4.78125,6427710.432698376,14.859375,6411514.929279802
1,29,4.921875,6424917.036516614,15.0,6411514.929279802
1,30,5.078125,6422157.368248028,15.15625,6411514.929279802
1,31,5.234375,6419417.3156977175,15.3125,6411514.929279802
1,32,5.375,6415687.383290727,15.453125,6411514.929279802
1,33,5.53125,6413003.255633145,15.609375,6411514.929279802
1,34,5.6875,6410542.411958806,15.765625,6410542.411958806
1,35,5.84375,6408463.095891882,15.921875,6408463.095891882
1,36,5.984375,6403898.544679332,16.0625,6403898.544679332
1,37,6.140625,6402456.678868918,16.21875,6402456.678868918
1,38,6.296875,6401070.274198358,16.375,6401070.274198358
1,39,6.453125,6399695.599564178,16.53125,6399695.599564178
1,40,6.609375,6398345.0509461425,16.6875,6398345.0509461425
1,41,6.75,6397363.890255914,16.828125,6397363.890255914
1,42,6.90625,6396413.736687994,16.984375,6396413.736687994
1,43,7.0625,6394401.466713967,17.140625,6394401.466713967
1,44,7.21875,6393496.433448317,17.296875,6393496.433448317
1,45,7.375,6392656.2098215325,17.453125,6392656.2098215325
1,46,7.515625,6391850.377077189,17.59375,6391850.377077189
1,47,7.671875,6391056.4129100405,17.75,6391056.4129100405
1,48,7.828125,6390277.419678129,17.90625,6390277.419678129
1,49,7.96875,6389595.484404649,18.046875,6389595.484404649
1,50,8.125,6368927.405617018,18.203125,6368927.405617018
1,51,8.265625,6368335.205281298,18.34375,6368335.205281298
1,52,8.421875,6367875.077382652,18.5,6367875.077382652
1,53,8.5625,6367497.404773466,18.640625,6367497.404773466
