Restart,Iteration,RunTime,Distance,RunTimeSinceBeginningOfRun,BestDistance
0,0,2.578125,13602665.686037138,2.9375,13464427.613168003
0,1,3.65625,13338546.285521554,4.015625,13338546.285521554
0,2,5.21875,13213354.78811859,5.578125,13213354.78811859
0,3,6.28125,13025498.461078946,6.640625,13025498.461078946
0,4,7.34375,12913522.80294298,7.703125,12913522.80294298
0,5,8.390625,12823169.728459094,8.75,12823169.728459094
0,6,9.453125,12756458.608692795,9.8125,12756458.608692795
0,7,10.515625,12483037.207394237,10.875,12483037.207394237
0,8,11.59375,12422260.209496288,11.953125,12422260.209496288
0,9,12.65625,12381644.284178972,13.015625,12381644.284178972
0,10,13.734375,12342408.186416171,14.09375,12342408.186416171
0,11,14.8125,12306831.656040045,15.171875,12306831.656040045
0,12,15.875,12279338.976593146,16.234375,12279338.976593146
0,13,16.9375,12252341.072748616,17.296875,12252341.072748616
0,14,17.984375,12225795.79105878,18.34375,12225795.79105878
0,15,19.046875,12201228.557263419,19.40625,12201228.557263419
0,16,20.40625,12177121.249172142,20.765625,12177121.249172142
0,17,21.484375,12153826.6121723,21.84375,12153826.6121723
0,18,22.578125,12130545.570369113,22.9375,12130545.570369113
0,19,23.640625,12108250.17810796,24.0,12108250.17810796
0,20,24.734375,12082905.05727855,25.09375,12082905.05727855
0,21,25.796875,12057893.654548947,26.15625,12057893.654548947
0,22,26.890625,12035854.303629503,27.25,12035854.303629503
0,23,27.953125,12013851.504942317,28.3125,12013851.504942317
0,24,29.015625,11992472.687616702,29.375,11992472.687616702
0,25,30.109375,11947237.682942403,30.46875,11947237.682942403
0,26,31.296875,11927132.2144091,31.65625,11927132.2144091
0,27,32.390625,11907885.677817024,32.75,11907885.677817024
0,28,33.484375,11885913.818725651,33.84375,11885913.818725651
0,29,34.578125,11869601.288155394,34.9375,11869601.288155394
0,30,35.671875,11853676.89606531,36.03125,11853676.89606531
0,31,36.75,11823883.780786976,37.109375,11823883.780786976
0,32,37.828125,11808790.735113857,38.1875,11808790.735113857
0,33,38.90625,11781628.452356491,39.265625,11781628.452356491
0,34,40.015625,11766690.23391934,40.375,11766690.23391934
0,35,41.09375,11751816.255093327,41.453125,11751816.255093327
0,36,42.171875,11738114.927143073,42.53125,11738114.927143073
0,37,43.25,11724258.725175403,43.609375,11724258.725175403
0,38,44.328125,11710889.1617884,44.6875,11710889.1617884
0,39,45.421875,11697038.263576014,45.78125,11697038.263576014
