Restart,Iteration,RunTime,Distance,RunTimeSinceBeginningOfRun,BestDistance
2,26,1.171875,3642068.2992389537,4.421875,3528126.7362539624
2,27,1.21875,3636182.568596503,4.46875,3528126.7362539624
2,28,1.25,3633435.2478563106,4.5,3528126.7362539624
2,29,1.296875,3632172.715765561,4.546875,3528126.7362539624
2,30,1.328125,3627569.391582755,4.578125,3528126.7362539624
2,31,1.375,3626658.027304225,4.625,3528126.7362539624
2,32,1.40625,3626023.8654299863,4.65625,3528126.7362539624
2,33,1.453125,3625442.6113641053,4.703125,3528126.7362539624
2,34,1.484375,3624969.2034633043,4.734375,3528126.7362539624
2,35,1.53125,3624511.8875199943,4.78125,3528126.7362539624
2,36,1.5625,3624262.818181304,4.8125,3528126.7362539624
2,37,1.59375,3624262.818181304,4.84375,3528126.7362539624
3,0,0.109375,4295249.266987931,4.984375,3528126.7362539624
3,1,0.140625,4060819.25572795,5.015625,3528126.7362539624
3,2,0.1875,4020197.5857933904,5.0625,3528126.7362539624
3,3,0.234375,3978740.2968758536,5.109375,3528126.7362539624
3,4,0.265625,3939300.378914399,5.140625,3528126.7362539624
3,5,0.3125,3909583.2074998547,5.1875,3528126.7362539624
3,6,0.359375,3882786.6800871375,5.234375,3528126.7362539624
3,7,0.40625,3841974.24517726,5.28125,3528126.7362539624
3,8,0.4375,3818805.52570789,5.3125,3528126.7362539624
3,9,0.484375,3805173.872256338,5.359375,3528126.7362539624
3,10,0.53125,3785436.2135217525,5.40625,3528126.7362539624
3,11,0.5625,3772881.44351676,5.4375,3528126.7362539624
3,12,0.609375,3761305.255500581,5.484375,3528126.7362539624
3,13,0.65625,3752384.2015954903,5.53125,3528126.7362539624
3,14,0.6875,3743768.631158035,5.5625,3528126.7362539624
3,15,0.734375,3690895.138223727,5.609375,3528126.7362539624
3,16,0.765625,3682940.8000366497,5.640625,3528126.7362539624
3,17,0.8125,3676348.3924448406,5.6875,3528126.7362539624
3,18,0.84375,3669996.6634757295,5.71875,3528126.7362539624
3,19,0.890625,3664669.655388099,5.765625,3528126.7362539624
3,20,0.921875,3660537.367490135,5.796875,3528126.7362539624
3,21,0.96875,3656765.6086357916,5.84375,3528126.7362539624
3,22,1.0,3655015.1582676573,5.875,3528126.7362539624
3,23,1.046875,3653349.3451502235,5.921875,3528126.7362539624
3,24,1.09375,3651723.754993628,5.96875,3528126.7362539624
3,25,1.125,3650151.3932476295,6.0,3528126.7362539624
3,26,1.171875,3648795.183494534,6.046875,3528126.7362539624
3,27,1.203125,3648300.717962309,6.078125,3528126.7362539624
3,28,1.25,3647954.1241241433,6.125,3528126.7362539624
3,29,1.28125,3647867.243684393,6.15625,3528126.7362539624
3,30,1.328125,3647867.243684393,6.203125,3528126.7362539624
4,0,0.125,4442090.728734311,6.34375,3528126.7362539624
4,1,0.15625,4226923.298861408,6.375,3528126.7362539624
4,2,0.203125,4165525.595510009,6.421875,3528126.7362539624
4,3,0.25,4106967.9727537124,6.46875,3528126.7362539624
4,4,0.28125,4061656.0206402647,6.5,3528126.7362539624
4,5,0.328125,4022668.553609525,6.546875,3528126.7362539624
4,6,0.375,3987804.7999381204,6.59375,3528126.7362539624
4,7,0.40625,3946218.908938686,6.625,3528126.7362539624
4,8,0.453125,3915979.5805722424,6.671875,3528126.7362539624
4,9,0.5,3886026.5496419375,6.71875,3528126.7362539624
4,10,0.546875,3862912.0558732743,6.765625,3528126.7362539624
4,11,0.578125,3845584.9064787026,6.796875,3528126.7362539624
4,12,0.625,3829694.7544617867,6.84375,3528126.7362539624
4,13,0.65625,3817139.9844567943,6.875,3528126.7362539624
4,14,0.703125,3804800.800534945,6.921875,3528126.7362539624
4,15,0.734375,3793119.224933096,6.953125,3528126.7362539624
4,16,0.78125,3768196.9420401347,7.0,3528126.7362539624
4,17,0.828125,3756344.747027623,7.046875,3528126.7362539624
4,18,0.859375,3740799.1113418713,7.078125,3528126.7362539624
4,19,0.90625,3729554.3135247407,7.125,3528126.7362539624
4,20,0.953125,3719479.192962893,7.171875,3528126.7362539624
4,21,0.984375,3711524.8547758157,7.203125,3528126.7362539624
4,22,1.03125,3703844.1578785977,7.25,3528126.7362539624
4,23,1.0625,3697933.5153022436,7.28125,3528126.7362539624
4,24,1.109375,3692067.4298985214,7.328125,3528126.7362539624
4,25,1.140625,3685887.6896035974,7.359375,3528126.7362539624
4,26,1.1875,3680546.588408182,7.40625,3528126.7362539624
4,27,1.234375,3675219.5803205515,7.453125,3528126.7362539624
4,28,1.28125,3670020.116368493,7.5,3528126.7362539624
4,29,1.328125,3666520.0795576014,7.546875,3528126.7362539624
4,30,1.359375,3664481.3797776606,7.578125,3528126.7362539624
4,31,1.40625,3662576.387199424,7.625,3528126.7362539624
4,32,1.4375,3660910.5740819904,7.65625,3528126.7362539624
4,33,1.484375,3659405.758600603,7.703125,3528126.7362539624
4,34,1.515625,3658049.548847507,7.734375,3528126.7362539624
4,35,1.5625,3657555.083315282,7.78125,3528126.7362539624
4,36,1.609375,3657097.767371972,7.828125,3528126.7362539624
4,37,1.640625,3657010.8869322217,7.859375,3528126.7362539624
4,38,1.6875,3657010.8869322217,7.90625,3528126.7362539624
5,0,0.15625,4493115.248631415,8.078125,3528126.7362539624
5,1,0.1875,4301801.992891023,8.109375,3528126.7362539624
5,2,0.25,4212148.834161591,8.171875,3528126.7362539624
5,3,0.28125,4151734.2844355353,8.203125,3528126.7362539624
5,4,0.328125,4076588.619852755,8.25,3528126.7362539624
5,5,0.359375,4022166.804329961,8.28125,3528126.7362539624
5,6,0.40625,3975201.7541566137,8.328125,3528126.7362539624
5,7,0.453125,3928807.439048095,8.375,3528126.7362539624
5,8,0.5,3892061.238739791,8.421875,3528126.7362539624
5,9,0.53125,3855989.382179835,8.453125,3528126.7362539624
5,10,0.578125,3805579.0622536554,8.5,3528126.7362539624
5,11,0.609375,3769703.684939267,8.53125,3528126.7362539624
5,12,0.65625,3738331.252128986,8.578125,3528126.7362539624
5,13,0.6875,3715743.5303630065,8.609375,3528126.7362539624
5,14,0.734375,3698666.948207079,8.65625,3528126.7362539624
5,15,0.765625,3683067.1931701703,8.6875,3528126.7362539624
5,16,0.8125,3668259.356906748,8.734375,3528126.7362539624
5,17,0.84375,3653876.4363184823,8.765625,3528126.7362539624
5,18,0.890625,3640346.36026966,8.8125,3528126.7362539624
5,19,0.921875,3624584.494184206,8.84375,3528126.7362539624
5,20,0.953125,3613384.660179753,8.875,3528126.7362539624
5,21,1.0,3602264.443139478,8.921875,3528126.7362539624
5,22,1.046875,3592862.3383726203,8.96875,3528126.7362539624
5,23,1.078125,3584674.857468028,9.0,3528126.7362539624
5,24,1.125,3576720.519280951,9.046875,3528126.7362539624
5,25,1.15625,3569510.00040512,9.078125,3528126.7362539624
5,26,1.203125,3562624.167056929,9.125,3528126.7362539624
5,27,1.234375,3557097.4091948494,9.15625,3528126.7362539624
5,28,1.28125,3552577.3915159777,9.203125,3528126.7362539624
5,29,1.3125,3548445.1036180137,9.234375,3528126.7362539624
5,30,1.359375,3544673.34476367,9.28125,3528126.7362539624
5,31,1.40625,3540918.2132392027,9.328125,3528126.7362539624
5,32,1.4375,3537775.8063160917,9.359375,3528126.7362539624
5,33,1.484375,3534639.832934785,9.40625,3528126.7362539624
5,34,1.53125,3531589.405947267,9.453125,3528126.7362539624
5,35,1.578125,3530035.670255683,9.5,3528126.7362539624
5,36,1.609375,3529511.9920074143,9.53125,3528126.7362539624
5,37,1.65625,3529017.5264751893,9.578125,3528126.7362539624
5,38,1.6875,3528560.210531879,9.609375,3528126.7362539624
5,39,1.734375,3528213.6166937137,9.65625,3528126.7362539624
5,40,1.765625,3528126.736253964,9.6875,3528126.7362539624
5,41,1.8125,3528126.736253964,9.734375,3528126.7362539624
6,0,0.078125,4593058.051134672,9.828125,3528126.7362539624
6,1,0.109375,4375808.666992754,9.859375,3528126.7362539624
6,2,0.15625,4274218.465555861,9.90625,3528126.7362539624
6,3,0.203125,4220322.345242101,9.953125,3528126.7362539624
6,4,0.234375,4170480.420856142,9.984375,3528126.7362539624
6,5,0.28125,4094257.4262251346,10.03125,3528126.7362539624
6,6,0.3125,4061777.5761930104,10.0625,3528126.7362539624
6,7,0.359375,4025161.163284597,10.109375,3528126.7362539624
6,8,0.40625,3993088.178579167,10.15625,3528126.7362539624
6,9,0.4375,3965540.5764408032,10.1875,3528126.7362539624
6,10,0.46875,3939121.235012599,10.21875,3528126.7362539624
6,11,0.515625,3914586.992589138,10.265625,3528126.7362539624
6,12,0.5625,3881664.394443577,10.3125,3528126.7362539624
6,13,0.59375,3859313.7854630705,10.34375,3528126.7362539624
6,14,0.640625,3835109.24542263,10.390625,3528126.7362539624
6,15,0.6875,3805137.3760515265,10.4375,3528126.7362539624
6,16,0.71875,3783858.801855659,10.46875,3528126.7362539624
6,17,0.765625,3770038.116411654,10.515625,3528126.7362539624
6,18,0.8125,3757781.050887908,10.5625,3528126.7362539624
6,19,0.84375,3745784.797726622,10.59375,3528126.7362539624
6,20,0.890625,3685939.988685437,10.640625,3528126.7362539624
6,21,0.921875,3662954.303372059,10.671875,3528126.7362539624
6,22,0.96875,3653756.99533111,10.71875,3528126.7362539624
6,23,1.0,3644991.2739815544,10.75,3528126.7362539624
6,24,1.046875,3637036.9357944774,10.796875,3528126.7362539624
6,25,1.078125,3631709.927706847,10.828125,3528126.7362539624
6,26,1.125,3627189.910027975,10.875,3528126.7362539624
6,27,1.15625,3623057.622130011,10.90625,3528126.7362539624
6,28,1.203125,3619062.2091913894,10.953125,3528126.7362539624
6,29,1.234375,3615218.081657743,10.984375,3528126.7362539624
6,30,1.28125,3611817.129053066,11.03125,3528126.7362539624
6,31,1.3125,3608659.3635153743,11.0625,3528126.7362539624
6,32,1.359375,3602773.6328729237,11.109375,3528126.7362539624
6,33,1.390625,3600026.3121327306,11.140625,3528126.7362539624
6,34,1.4375,3599431.249501085,11.1875,3528126.7362539624
6,35,1.484375,3590178.8814823236,11.234375,3528126.7362539624
6,36,1.515625,3586587.597265324,11.265625,3528126.7362539624
6,37,1.5625,3586093.131733099,11.3125,3528126.7362539624
6,38,1.59375,3585619.723832298,11.34375,3528126.7362539624
6,39,1.640625,3585273.1299941326,11.390625,3528126.7362539624
6,40,1.6875,3585273.1299941326,11.4375,3528126.7362539624
7,0,0.15625,4353568.170262267,11.609375,3528126.7362539624
7,1,0.203125,4184659.538808555,11.65625,3528126.7362539624
7,2,0.234375,4135434.7082176525,11.6875,3528126.7362539624
7,3,0.296875,4074842.9339345894,11.75,3528126.7362539624
7,4,0.328125,3998067.1902807816,11.78125,3528126.7362539624
7,5,0.375,3921062.680077533,11.828125,3528126.7362539624
7,6,0.421875,3875750.727964085,11.875,3528126.7362539624
7,7,0.46875,3845797.69703378,11.921875,3528126.7362539624
7,8,0.515625,3816991.563541189,11.96875,3528126.7362539624
7,9,0.546875,3791020.3475259393,12.0,3528126.7362539624
7,10,0.59375,3767905.853757276,12.046875,3528126.7362539624
7,11,0.640625,3750578.7043627044,12.09375,3528126.7362539624
7,12,0.671875,3738090.117099829,12.125,3528126.7362539624
7,13,0.71875,3725750.9331779797,12.171875,3528126.7362539624
7,14,0.765625,3713754.6800166937,12.21875,3528126.7362539624
7,15,0.796875,3653909.870975509,12.25,3528126.7362539624
7,16,0.84375,3630924.185662131,12.296875,3528126.7362539624
7,17,0.890625,3619923.220500593,12.34375,3528126.7362539624
7,18,0.9375,3609848.099938745,12.390625,3528126.7362539624
7,19,0.984375,3601082.3785891896,12.4375,3528126.7362539624
7,20,1.03125,3593034.1935973205,12.484375,3528126.7362539624
7,21,1.0625,3585353.4967001025,12.515625,3528126.7362539624
7,22,1.109375,3578595.260667863,12.5625,3528126.7362539624
7,23,1.15625,3567350.4628507323,12.609375,3528126.7362539624
7,24,1.203125,3561439.820274378,12.65625,3528126.7362539624
7,25,1.25,3555863.0967700863,12.703125,3528126.7362539624
7,26,1.28125,3545717.2864139047,12.734375,3528126.7362539624
7,27,1.328125,3540376.1852184893,12.78125,3528126.7362539624
7,28,1.375,3535856.1675396175,12.828125,3528126.7362539624
7,29,1.40625,3532574.800762542,12.859375,3528126.7362539624
7,30,1.453125,3530536.1009826013,12.90625,3528126.7362539624
7,31,1.5,3528631.108404365,12.953125,3528126.7362539624
7,32,1.546875,3527604.6844514715,13.0,3527604.6844514715
7,33,1.578125,3526693.320172942,13.03125,3526693.320172942
7,34,1.625,3526219.912272141,13.078125,3526219.912272141
7,35,1.671875,3525762.596328831,13.125,3525762.596328831
7,36,1.703125,3525675.715889081,13.15625,3525675.715889081
7,37,1.75,3525675.715889081,13.203125,3525675.715889081
8,0,0.078125,4354514.412353777,13.296875,3525675.715889081
8,1,0.125,4177365.434996537,13.34375,3525675.715889081
8,2,0.171875,4075585.938349388,13.390625,3525675.715889081
8,3,0.21875,3993758.568388456,13.4375,3525675.715889081
8,4,0.28125,3955897.176297253,13.5,3525675.715889081
8,5,0.3125,3917875.856193811,13.53125,3525675.715889081
8,6,0.359375,3863610.534817051,13.578125,3525675.715889081
8,7,0.40625,3833447.66188751,13.625,3525675.715889081
8,8,0.453125,3782370.003088116,13.671875,3525675.715889081
8,9,0.484375,3759201.283618746,13.703125,3525675.715889081
8,10,0.53125,3737037.740884517,13.75,3525675.715889081
8,11,0.5625,3719212.53831624,13.78125,3525675.715889081
8,12,0.609375,3702199.0206448017,13.828125,3525675.715889081
8,13,0.65625,3690202.7674835157,13.875,3525675.715889081
8,14,0.6875,3630357.958442331,13.90625,3525675.715889081
8,15,0.734375,3607372.273128953,13.953125,3525675.715889081
8,16,0.765625,3595796.085112774,13.984375,3525675.715889081
8,17,0.8125,3585359.106282708,14.03125,3525675.715889081
8,18,0.859375,3571368.7898973865,14.078125,3525675.715889081
8,19,0.90625,3543048.673517933,14.125,3525675.715889081
8,20,0.9375,3534127.6196128423,14.15625,3525675.715889081
8,21,0.984375,3525494.1091727903,14.203125,3525494.1091727903
8,22,1.03125,3514408.7064718823,14.25,3514408.7064718823
8,23,1.0625,3505893.4324708073,14.28125,3505893.4324708073
8,24,1.109375,3499451.0687357653,14.328125,3499451.0687357653
8,25,1.15625,3483670.6841619485,14.375,3483670.6841619485
8,26,1.203125,3473938.7597470763,14.421875,3473938.7597470763
8,27,1.25,3468122.1096592317,14.46875,3468122.1096592317
8,28,1.28125,3463602.09198036,14.5,3463602.09198036
8,29,1.328125,3459469.804082396,14.546875,3459469.804082396
8,30,1.375,3455698.0452280524,14.59375,3455698.0452280524
8,31,1.421875,3454341.835474957,14.640625,3454341.835474957
8,32,1.453125,3453847.3699427317,14.671875,3453847.3699427317
8,33,1.5,3453373.9620419308,14.71875,3453373.9620419308
8,34,1.546875,3453027.3682037652,14.765625,3453027.3682037652
8,35,1.578125,3452940.487764015,14.796875,3452940.487764015
8,36,1.625,3452940.487764015,14.84375,3452940.487764015
9,0,0.15625,4498491.96604444,15.015625,3452940.487764015
9,1,0.203125,4267250.566882397,15.0625,3452940.487764015
9,2,0.25,4194731.590654175,15.109375,3452940.487764015
9,3,0.296875,4129950.7692154436,15.15625,3452940.487764015
9,4,0.328125,4097165.8903982076,15.1875,3452940.487764015
9,5,0.375,4057073.025481422,15.234375,3452940.487764015
9,6,0.421875,4026910.152551881,15.28125,3452940.487764015
9,7,0.46875,3975832.493752487,15.328125,3452940.487764015
9,8,0.5,3952407.7333326517,15.359375,3452940.487764015
9,9,0.546875,3925611.2059199344,15.40625,3452940.487764015
9,10,0.59375,3902442.486450564,15.453125,3452940.487764015
9,11,0.640625,3884327.5585371023,15.5,3452940.487764015
9,12,0.6875,3868089.952327531,15.546875,3452940.487764015
9,13,0.71875,3853824.715824008,15.578125,3452940.487764015
9,14,0.765625,3840971.835235606,15.625,3452940.487764015
9,15,0.8125,3829395.647219427,15.671875,3452940.487764015
9,16,0.859375,3818834.853796615,15.71875,3452940.487764015
9,17,0.890625,3809913.799891524,15.75,3452940.487764015
9,18,0.9375,3801280.289451472,15.796875,3452940.487764015
9,19,0.984375,3790194.886750564,15.84375,3452940.487764015
9,20,1.015625,3781579.3163131084,15.875,3452940.487764015
9,21,1.0625,3728705.8233788004,15.921875,3452940.487764015
9,22,1.109375,3722113.4157869914,15.96875,3452940.487764015
9,23,1.140625,3717981.1278890274,16.0,3452940.487764015
9,24,1.1875,3714008.035021276,16.046875,3452940.487764015
9,25,1.234375,3710512.633045886,16.09375,3452940.487764015
9,26,1.265625,3699511.6678843484,16.125,3452940.487764015
9,27,1.3125,3697489.969093032,16.171875,3452940.487764015
9,28,1.359375,3690099.122392493,16.21875,3452940.487764015
9,29,1.390625,3688194.1298142564,16.25,3452940.487764015
9,30,1.4375,3686381.633887831,16.296875,3452940.487764015
9,31,1.484375,3684631.183519697,16.34375,3452940.487764015
9,32,1.53125,3682965.370402263,16.390625,3452940.487764015
9,33,1.5625,3681312.6291121677,16.421875,3452940.487764015
9,34,1.609375,3679740.2673661695,16.46875,3452940.487764015
9,35,1.65625,3678384.057613074,16.515625,3452940.487764015
9,36,1.703125,3678037.4637749083,16.5625,3452940.487764015
9,37,1.734375,3677950.5833351584,16.59375,3452940.487764015
9,38,1.78125,3677950.5833351584,16.640625,3452940.487764015
