Restart,Iteration,RunTime,Distance,RunTimeSinceBeginningOfRun,BestDistance
0,0,0.3125,7533850.45635172,0.375,7392979.739215851
0,1,0.515625,7276237.080916754,0.578125,7276237.080916754
0,2,0.703125,7209795.763667861,0.765625,7209795.763667861
0,3,0.875,7163535.071304995,0.9375,7163535.071304995
0,4,1.0625,7120169.204737326,1.125,7120169.204737326
0,5,1.234375,7070488.243901679,1.296875,7070488.243901679
0,6,1.390625,7035016.746842966,1.453125,7035016.746842966
0,7,1.59375,6977840.742288743,1.65625,6977840.742288743
0,8,1.765625,6942543.208438539,1.828125,6942543.208438539
0,9,1.9375,6909855.169011541,2.0,6909855.169011541
0,10,2.140625,6879581.508801242,2.203125,6879581.508801242
0,11,2.328125,6856472.995346069,2.390625,6856472.995346069
0,12,2.5,6835381.412053781,2.5625,6835381.412053781
0,13,2.6875,6807548.086496117,2.75,6807548.086496117
0,14,2.859375,6750052.037471599,2.921875,6750052.037471599
0,15,3.03125,6730306.294643754,3.09375,6730306.294643754
0,16,3.21875,6712260.812606889,3.28125,6712260.812606889
0,17,3.390625,6694417.974868229,3.453125,6694417.974868229
0,18,3.5625,6678983.4602617,3.625,6678983.4602617
0,19,3.75,6663929.473935621,3.8125,6663929.473935621
0,20,3.921875,6650594.27559016,3.984375,6650594.27559016
0,21,4.109375,6639006.066233321,4.171875,6639006.066233321
0,22,4.28125,6628096.43553066,4.34375,6628096.43553066
0,23,4.453125,6619277.040500956,4.515625,6619277.040500956
0,24,4.640625,6610886.078555986,4.703125,6610886.078555986
0,25,4.828125,6602992.96523836,4.890625,6602992.96523836
0,26,5.015625,6598234.818271397,5.078125,6598234.818271397
0,27,5.1875,6593588.105470584,5.25,6593588.105470584
0,28,5.375,6589076.82082004,5.4375,6589076.82082004
0,29,5.546875,6572950.45028762,5.609375,6572950.45028762
0,30,5.734375,6552666.644638231,5.796875,6552666.644638231
0,31,5.90625,6548579.172173593,5.96875,6548579.172173593
0,32,6.078125,6544805.994370914,6.140625,6544805.994370914
0,33,6.265625,6541213.096675198,6.328125,6541213.096675198
0,34,6.4375,6538453.428406611,6.5,6538453.428406611
0,35,6.625,6535769.300749029,6.6875,6535769.300749029
0,36,6.796875,6533286.1792799365,6.859375,6533286.1792799365
0,37,6.96875,6531171.769231824,7.03125,6531171.769231824
0,38,7.15625,6529246.961187355,7.21875,6529246.961187355
0,39,7.328125,6527464.269425687,7.390625,6527464.269425687
0,40,7.515625,6523663.6826115735,7.578125,6523663.6826115735
0,41,7.6875,6521882.685913546,7.75,6521882.685913546
0,42,7.875,6520108.487958188,7.9375,6520108.487958188
0,43,8.046875,6518480.891851753,8.109375,6518480.891851753
0,44,8.234375,6517039.026041339,8.296875,6517039.026041339
0,45,8.40625,6515656.290178021,8.46875,6515656.290178021
0,46,8.59375,6514281.615543841,8.65625,6514281.615543841
0,47,8.78125,6513214.229725762,8.84375,6513214.229725762
0,48,8.953125,6512309.196460113,9.015625,6512309.196460113
0,49,9.125,6511412.368793112,9.1875,6511412.368793112
0,50,9.3125,6510606.536048769,9.375,6510606.536048769
0,51,9.484375,6510488.807943116,9.546875,6510488.807943116
0,52,9.671875,6510488.807943116,9.734375,6510488.807943116
1,0,0.34375,7883998.566994839,10.140625,6510488.807943116
1,1,0.53125,7458898.219404476,10.328125,6510488.807943116
1,2,0.703125,7342155.561105379,10.5,6510488.807943116
1,3,0.890625,7255116.093195552,10.6875,6510488.807943116
1,4,1.078125,7173704.760114244,10.875,6510488.807943116
1,5,1.28125,7128856.8434125185,11.078125,6510488.807943116
1,6,1.453125,7085490.97684485,11.25,6510488.807943116
1,7,1.640625,7035810.016009203,11.4375,6510488.807943116
1,8,1.8125,7000512.482158999,11.609375,6510488.807943116
1,9,2.0,6970238.821948701,11.796875,6510488.807943116
1,10,2.171875,6942405.496391037,11.96875,6510488.807943116
1,11,2.34375,6884909.447366519,12.140625,6510488.807943116
1,12,2.53125,6859520.053682517,12.328125,6510488.807943116
1,13,2.703125,6836411.540227344,12.5,6510488.807943116
1,14,2.875,6814965.015240333,12.671875,6510488.807943116
1,15,3.0625,6795219.272412488,12.859375,6510488.807943116
1,16,3.234375,6777376.434673828,13.03125,6510488.807943116
1,17,3.421875,6761941.920067299,13.21875,6510488.807943116
1,18,3.59375,6748606.721721838,13.390625,6510488.807943116
1,19,3.765625,6735428.164431886,13.5625,6510488.807943116
1,20,3.953125,6720955.941097199,13.75,6510488.807943116
1,21,4.140625,6709233.104320712,13.9375,6510488.807943116
1,22,4.3125,6697644.894963874,14.109375,6510488.807943116
1,23,4.484375,6688114.637076268,14.28125,6510488.807943116
1,24,4.671875,6679723.675131299,14.46875,6510488.807943116
1,25,4.84375,6671830.561813672,14.640625,6510488.807943116
1,26,5.03125,6664669.402114911,14.828125,6510488.807943116
1,27,5.203125,6655928.4327674825,15.0,6510488.807943116
1,28,5.40625,6649180.476978322,15.203125,6510488.807943116
1,29,5.578125,6644050.0371359605,15.375,6510488.807943116
1,30,5.75,6639291.890168997,15.546875,6510488.807943116
1,31,5.9375,6634645.177368185,15.734375,6510488.807943116
1,32,6.109375,6630133.892717641,15.90625,6510488.807943116
1,33,6.296875,6614007.52218522,16.09375,6510488.807943116
1,34,6.46875,6593723.716535832,16.265625,6510488.807943116
1,35,6.65625,6589636.244071194,16.453125,6510488.807943116
1,36,6.828125,6585863.066268515,16.625,6510488.807943116
1,37,7.015625,6582171.581909137,16.8125,6510488.807943116
1,38,7.1875,6570433.188022392,16.984375,6510488.807943116
1,39,7.375,6557493.496815852,17.171875,6510488.807943116
1,40,7.546875,6550912.695027839,17.34375,6510488.807943116
1,41,7.71875,6547112.1082137255,17.515625,6510488.807943116
1,42,7.90625,6543510.119468849,17.703125,6510488.807943116
1,43,8.078125,6539917.221773133,17.875,6510488.807943116
1,44,8.265625,6537233.094115551,18.0625,6510488.807943116
1,45,8.4375,6534749.972646458,18.234375,6510488.807943116
1,46,8.609375,6532635.562598346,18.40625,6510488.807943116
1,47,8.796875,6530556.246531421,18.59375,6510488.807943116
1,48,8.984375,6525991.695318871,18.78125,6510488.807943116
1,49,9.171875,6524066.887274402,18.96875,6510488.807943116
1,50,9.34375,6522292.689319044,19.140625,6510488.807943116
1,51,9.515625,6520665.093212609,19.3125,6510488.807943116
1,52,9.703125,6519223.227402195,19.5,6510488.807943116
1,53,9.890625,6517840.491538878,19.6875,6510488.807943116
1,54,10.0625,6516465.816904698,19.859375,6510488.807943116
1,55,10.234375,6515115.268286662,20.03125,6510488.807943116
1,56,10.4375,6513889.899793505,20.234375,6510488.807943116
1,57,10.625,6512822.513975426,20.421875,6510488.807943116
1,58,10.796875,6511841.353285197,20.59375,6510488.807943116
1,59,11.0,6510936.320019548,20.796875,6510488.807943116
1,60,11.1875,6510039.492352547,20.984375,6510039.492352547
1,61,11.359375,6509233.659608204,21.15625,6509233.659608204
1,62,11.546875,6509233.659608204,21.34375,6509233.659608204
2,0,0.3125,7633975.921587466,21.703125,6509233.659608204
2,1,0.484375,7428776.861320998,21.875,6509233.659608204
2,2,0.65625,7351947.581293363,22.046875,6509233.659608204
2,3,0.828125,7297091.447948343,22.21875,6509233.659608204
2,4,1.0,7216744.569184326,22.390625,6509233.659608204
2,5,1.171875,7140573.033509402,22.5625,6509233.659608204
2,6,1.390625,7093564.824015531,22.78125,6509233.659608204
2,7,1.5625,7047543.553755504,22.953125,6509233.659608204
2,8,1.71875,7004177.687187836,23.109375,6509233.659608204
2,9,1.890625,6954496.726352189,23.28125,6509233.659608204
2,10,2.0625,6919199.192501985,23.453125,6509233.659608204
2,11,2.234375,6888613.646309298,23.625,6509233.659608204
2,12,2.40625,6858339.986099,23.796875,6509233.659608204
2,13,2.59375,6830506.660541336,23.984375,6509233.659608204
2,14,2.765625,6773010.611516818,24.15625,6509233.659608204
2,15,2.921875,6747621.217832817,24.3125,6509233.659608204
2,16,3.109375,6724512.704377644,24.5,6509233.659608204
2,17,3.28125,6701739.932930516,24.671875,6509233.659608204
2,18,3.453125,6681812.132333169,24.84375,6509233.659608204
2,19,3.625,6662066.389505324,25.015625,6509233.659608204
2,20,3.796875,6644223.551766664,25.1875,6509233.659608204
2,21,3.984375,6628789.037160135,25.375,6509233.659608204
2,22,4.15625,6613584.19341301,25.546875,6509233.659608204
2,23,4.328125,6600248.995067549,25.71875,6509233.659608204
2,24,4.5,6588526.158291062,25.890625,6509233.659608204
2,25,4.671875,6576937.9489342235,26.0625,6509233.659608204
2,26,4.84375,6567407.691046618,26.234375,6509233.659608204
2,27,5.015625,6559016.729101649,26.40625,6509233.659608204
2,28,5.1875,6550833.450585627,26.578125,6509233.659608204
2,29,5.375,6542940.3372680005,26.765625,6509233.659608204
2,30,5.546875,6536192.38147884,26.9375,6509233.659608204
2,31,5.71875,6531061.9416364785,27.109375,6509233.659608204
2,32,5.90625,6526303.794669515,27.296875,6509233.659608204
2,33,6.078125,6521657.081868703,27.46875,6509233.659608204
2,34,6.25,6517145.797218159,27.640625,6509233.659608204
2,35,6.4375,6501019.426685738,27.828125,6501019.426685738
2,36,6.609375,6480735.62103635,28.0,6480735.62103635
2,37,6.78125,6476648.148571712,28.171875,6476648.148571712
2,38,6.953125,6472874.970769033,28.34375,6472874.970769033
2,39,7.125,6469183.486409655,28.515625,6469183.486409655
2,40,7.3125,6457445.09252291,28.703125,6457445.09252291
2,41,7.484375,6444505.40131637,28.875,6444505.40131637
2,42,7.65625,6437924.599528357,29.046875,6437924.599528357
2,43,7.828125,6434124.0127142435,29.21875,6434124.0127142435
2,44,8.015625,6430522.023969367,29.40625,6430522.023969367
2,45,8.1875,6426929.126273651,29.578125,6426929.126273651
2,46,8.375,6424169.458005064,29.765625,6424169.458005064
2,47,8.546875,6421485.330347482,29.9375,6421485.330347482
2,48,8.71875,6419002.20887839,30.109375,6419002.20887839
2,49,8.890625,6416887.798830277,30.28125,6416887.798830277
