Restart,Iteration,RunTime,Distance,RunTimeSinceBeginningOfRun,BestDistance
0,0,0.90625,7633178.30557845,0.96875,7500219.930392396
0,1,1.078125,7383477.272093299,1.140625,7383477.272093299
0,2,1.25,7316536.5770485895,1.3125,7316536.5770485895
0,3,1.46875,7259724.199079376,1.53125,7259724.199079376
0,4,1.625,7204501.0551523715,1.6875,7204501.0551523715
0,5,1.796875,7148872.652564616,1.859375,7148872.652564616
0,6,1.96875,7097846.606325804,2.03125,7097846.606325804
0,7,2.140625,7051657.705915964,2.203125,7051657.705915964
0,8,2.296875,7006824.652662155,2.359375,7006824.652662155
0,9,2.484375,6963458.786094487,2.546875,6963458.786094487
0,10,2.65625,6913777.82525884,2.71875,6913777.82525884
0,11,2.828125,6878480.291408636,2.890625,6878480.291408636
0,12,3.0,6844783.606337841,3.0625,6844783.606337841
0,13,3.15625,6814509.946127542,3.21875,6814509.946127542
0,14,3.328125,6791401.432672369,3.390625,6791401.432672369
0,15,3.515625,6772284.457966856,3.578125,6772284.457966856
0,16,3.6875,6753592.753471528,3.75,6753592.753471528
0,17,3.84375,6735749.915732868,3.90625,6735749.915732868
0,18,4.03125,6719073.083401971,4.09375,6719073.083401971
0,19,4.1875,6703638.568795442,4.25,6703638.568795442
0,20,4.359375,6690303.370449981,4.421875,6690303.370449981
0,21,4.546875,6678715.161093142,4.609375,6678715.161093142
0,22,4.71875,6667724.921187999,4.78125,6667724.921187999
0,23,4.890625,6647382.6819844805,4.953125,6647382.6819844805
0,24,5.0625,6636888.48526005,5.125,6636888.48526005
0,25,5.234375,6627116.46830336,5.296875,6627116.46830336
0,26,5.40625,6618725.506358391,5.46875,6618725.506358391
0,27,5.578125,6610832.393040764,5.640625,6610832.393040764
0,28,5.734375,6605718.36687765,5.796875,6605718.36687765
0,29,5.90625,6600960.219910687,5.96875,6600960.219910687
0,30,6.078125,6596313.507109874,6.140625,6596313.507109874
0,31,6.25,6591740.706708698,6.3125,6591740.706708698
0,32,6.4375,6575224.568877788,6.5,6575224.568877788
0,33,6.609375,6570713.284227245,6.671875,6570713.284227245
0,34,6.78125,6566625.811762607,6.84375,6566625.811762607
0,35,6.953125,6562852.633959928,7.015625,6562852.633959928
0,36,7.125,6559161.14960055,7.1875,6559161.14960055
0,37,7.296875,6547422.755713805,7.359375,6547422.755713805
0,38,7.46875,6534483.064507265,7.53125,6534483.064507265
0,39,7.65625,6527902.262719252,7.71875,6527902.262719252
0,40,7.8125,6524101.675905138,7.875,6524101.675905138
0,41,7.984375,6520722.418457972,8.046875,6520722.418457972
0,42,8.15625,6517392.808499199,8.21875,6517392.808499199
0,43,8.328125,6514708.680841617,8.390625,6514708.680841617
0,44,8.5,6512225.559372525,8.5625,6512225.559372525
0,45,8.671875,6510111.149324412,8.734375,6510111.149324412
0,46,8.84375,6508031.833257488,8.90625,6508031.833257488
0,47,9.015625,6503467.282044938,9.078125,6503467.282044938
0,48,9.1875,6501542.474000469,9.25,6501542.474000469
0,49,9.359375,6499761.477302441,9.421875,6499761.477302441
0,50,9.546875,6497987.2793470835,9.609375,6497987.2793470835
0,51,9.71875,6496545.41353667,9.78125,6496545.41353667
0,52,9.890625,6495162.677673352,9.953125,6495162.677673352
0,53,10.0625,6493788.003039172,10.125,6493788.003039172
0,54,10.234375,6492637.865185229,10.296875,6492637.865185229
0,55,10.421875,6491656.704495001,10.484375,6491656.704495001
0,56,10.59375,6490751.671229351,10.65625,6490751.671229351
0,57,10.765625,6489945.739540076,10.828125,6489945.739540076
0,58,10.9375,6477184.933971926,11.0,6477184.933971926
0,59,11.109375,6459641.313996783,11.171875,6459641.313996783
0,60,11.265625,6450841.476302343,11.328125,6450841.476302343
0,61,11.453125,6442526.712145539,11.515625,6442526.712145539
0,62,11.625,6441720.879401196,11.6875,6441720.879401196
0,63,11.78125,6441299.090629819,11.84375,6441299.090629819
0,64,11.953125,6441299.090629819,12.015625,6441299.090629819
1,0,0.3125,7399197.428216176,12.390625,6441299.090629819
1,1,0.5,7218723.981910096,12.578125,6441299.090629819
1,2,0.6875,7161611.4937236365,12.765625,6441299.090629819
1,3,0.859375,7103004.19276602,12.9375,6441299.090629819
1,4,1.03125,7058487.140537285,13.109375,6441299.090629819
1,5,1.203125,7015121.273969617,13.28125,6441299.090629819
1,6,1.375,6965440.31313397,13.453125,6441299.090629819
1,7,1.5625,6930142.779283766,13.640625,6441299.090629819
1,8,1.734375,6899869.119073467,13.8125,6441299.090629819
1,9,1.921875,6871573.031368622,14.0,6441299.090629819
1,10,2.140625,6814255.692886591,14.21875,6441299.090629819
1,11,2.328125,6760542.565508423,14.40625,6441299.090629819
1,12,2.515625,6734128.417325231,14.59375,6441299.090629819
1,13,2.703125,6711019.903870058,14.78125,6441299.090629819
1,14,2.875,6688382.241764372,14.953125,6441299.090629819
1,15,3.046875,6672947.727157843,15.125,6441299.090629819
1,16,3.21875,6659357.041784908,15.296875,6441299.090629819
1,17,3.40625,6646021.843439447,15.484375,6441299.090629819
1,18,3.578125,6632816.076824048,15.65625,6441299.090629819
1,19,3.75,6621227.867467209,15.828125,6441299.090629819
1,20,3.921875,6611455.850510519,16.0,6441299.090629819
1,21,4.109375,6603064.88856555,16.1875,6441299.090629819
1,22,4.28125,6595171.775247923,16.359375,6441299.090629819
1,23,4.46875,6587292.955132291,16.546875,6441299.090629819
1,24,4.65625,6581305.5117330495,16.734375,6441299.090629819
1,25,4.828125,6574173.143929195,16.90625,6441299.090629819
1,26,5.0,6568308.897317751,17.078125,6441299.090629819
1,27,5.1875,6563397.000996589,17.265625,6441299.090629819
1,28,5.359375,6558638.854029626,17.4375,6441299.090629819
1,29,5.546875,6553992.141228813,17.625,6441299.090629819
1,30,5.71875,6549480.856578269,17.796875,6441299.090629819
1,31,5.890625,6545393.384113631,17.96875,6441299.090629819
1,32,6.0625,6541404.53423063,18.140625,6441299.090629819
1,33,6.234375,6537540.221883998,18.3125,6441299.090629819
1,34,6.421875,6533767.044081319,18.5,6441299.090629819
1,35,6.59375,6530428.791076845,18.671875,6441299.090629819
1,36,6.765625,6524844.022017478,18.84375,6441299.090629819
1,37,6.953125,6521141.782229711,19.03125,6441299.090629819
1,38,7.125,6514555.750812273,19.203125,6441299.090629819
1,39,7.296875,6511796.082543686,19.375,6441299.090629819
1,40,7.484375,6509042.840691159,19.5625,6441299.090629819
1,41,7.671875,6506358.7130335765,19.75,6441299.090629819
1,42,7.84375,6503875.591564484,19.921875,6441299.090629819
1,43,8.015625,6501761.181516372,20.09375,6441299.090629819
1,44,8.203125,6499681.865449447,20.28125,6441299.090629819
1,45,8.390625,6495117.314236897,20.46875,6441299.090629819
1,46,8.5625,6493192.506192428,20.640625,6441299.090629819
1,47,8.734375,6491418.30823707,20.8125,6441299.090629819
1,48,8.90625,6489721.709056291,20.984375,6441299.090629819
1,49,9.078125,6488279.843245877,21.15625,6441299.090629819
1,50,9.25,6486897.107382559,21.328125,6441299.090629819
1,51,9.4375,6485522.432748379,21.515625,6441299.090629819
1,52,9.625,6484171.884130344,21.703125,6441299.090629819
1,53,9.796875,6482946.515637186,21.875,6441299.090629819
1,54,9.96875,6481965.354946958,22.046875,6441299.090629819
1,55,10.140625,6481051.221716451,22.21875,6441299.090629819
1,56,10.3125,6479883.104569088,22.390625,6441299.090629819
1,57,10.5,6478978.071303438,22.578125,6441299.090629819
1,58,10.671875,6478172.139614163,22.75,6441299.090629819
1,59,10.84375,6465411.334046013,22.921875,6441299.090629819
1,60,11.015625,6447867.714070871,23.09375,6441299.090629819
1,61,11.203125,6439067.8763764305,23.28125,6439067.8763764305
1,62,11.390625,6430753.112219626,23.46875,6430753.112219626
1,63,11.5625,6429947.279475283,23.640625,6429947.279475283
1,64,11.75,6429947.279475283,23.828125,6429947.279475283
2,0,0.484375,7702371.999179075,24.359375,6429947.279475283
2,1,0.671875,7360696.836692,24.546875,6429947.279475283
2,2,0.828125,7300572.4313792195,24.703125,6429947.279475283
2,3,1.015625,7161013.364762245,24.890625,6429947.279475283
2,4,1.171875,7107300.237384077,25.046875,6429947.279475283
2,5,1.375,7060292.027890206,25.25,6429947.279475283
2,6,1.53125,7014103.127480366,25.40625,6429947.279475283
2,7,1.703125,6968081.85722034,25.578125,6429947.279475283
2,8,1.875,6924715.990652671,25.75,6429947.279475283
2,9,2.03125,6875035.029817024,25.90625,6429947.279475283
2,10,2.203125,6839737.49596682,26.078125,6429947.279475283
2,11,2.375,6807870.513761506,26.25,6429947.279475283
2,12,2.546875,6777284.96756882,26.421875,6429947.279475283
2,13,2.734375,6747011.307358522,26.609375,6429947.279475283
2,14,2.90625,6719690.77285903,26.78125,6429947.279475283
2,15,3.078125,6696582.259403857,26.953125,6429947.279475283
2,16,3.234375,6673809.48795673,27.109375,6429947.279475283
2,17,3.40625,6653881.687359382,27.28125,6429947.279475283
2,18,3.578125,6636038.849620722,27.453125,6429947.279475283
2,19,3.75,6620604.335014193,27.625,6429947.279475283
2,20,3.90625,6606616.8619987,27.78125,6429947.279475283
2,21,4.078125,6593281.663653239,27.953125,6429947.279475283
2,22,4.25,6581558.826876752,28.125,6429947.279475283
2,23,4.421875,6569970.617519913,28.296875,6429947.279475283
2,24,4.59375,6558406.949805711,28.46875,6429947.279475283
2,25,4.765625,6550015.987860742,28.640625,6429947.279475283
2,26,4.9375,6541832.7093447205,28.8125,6429947.279475283
2,27,5.09375,6533939.596027093,28.96875,6429947.279475283
2,28,5.265625,6527862.584189801,29.140625,6429947.279475283
2,29,5.4375,6522748.558026686,29.3125,6429947.279475283
2,30,5.609375,6517836.661705524,29.484375,6429947.279475283
2,31,5.78125,6513078.514738561,29.65625,6429947.279475283
2,32,5.953125,6508431.801937748,29.828125,6429947.279475283
2,33,6.125,6503920.517287204,30.0,6429947.279475283
2,34,6.296875,6499833.044822566,30.171875,6429947.279475283
2,35,6.46875,6496059.867019887,30.34375,6429947.279475283
2,36,6.640625,6492368.382660509,30.515625,6429947.279475283
2,37,6.8125,6480629.988773764,30.6875,6429947.279475283
2,38,6.984375,6467690.297567224,30.859375,6429947.279475283
2,39,7.140625,6461109.495779212,31.015625,6429947.279475283
2,40,7.328125,6457308.908965098,31.203125,6429947.279475283
2,41,7.484375,6453706.920220221,31.359375,6429947.279475283
2,42,7.671875,6450114.022524505,31.546875,6429947.279475283
2,43,7.84375,6447354.354255918,31.71875,6429947.279475283
2,44,8.015625,6444670.226598336,31.890625,6429947.279475283
2,45,8.1875,6442187.105129244,32.0625,6429947.279475283
2,46,8.359375,6440072.6950811315,32.234375,6429947.279475283
2,47,8.515625,6437993.379014207,32.390625,6429947.279475283
2,48,8.703125,6433428.827801657,32.578125,6429947.279475283
2,49,8.859375,6431504.019757188,32.734375,6429947.279475283
2,50,9.03125,6429729.82180183,32.90625,6429729.82180183
2,51,9.203125,6428287.955991416,33.078125,6428287.955991416
2,52,9.375,6426905.2201280985,33.25,6426905.2201280985
2,53,9.53125,6425554.671510063,33.40625,6425554.671510063
2,54,9.71875,6424573.510819835,33.59375,6424573.510819835
2,55,9.875,6423668.477554185,33.75,6423668.477554185
2,56,10.046875,6422862.54586491,33.921875,6422862.54586491
2,57,10.21875,6410101.74029676,34.09375,6410101.74029676
2,58,10.390625,6392558.120321617,34.265625,6392558.120321617
2,59,10.5625,6383758.282627177,34.4375,6383758.282627177
2,60,10.734375,6375443.518470373,34.609375,6375443.518470373
2,61,10.90625,6374637.68572603,34.78125,6374637.68572603
2,62,11.078125,6374043.705332287,34.953125,6374043.705332287
2,63,11.25,6374043.705332287,35.125,6374043.705332287
3,0,0.65625,7445959.203313851,35.84375,6374043.705332287
3,1,0.859375,7189970.418865565,36.046875,6374043.705332287
3,2,1.015625,7140289.458029918,36.203125,6374043.705332287
3,3,1.21875,7096915.41989089,36.40625,6374043.705332287
3,4,1.375,6984141.632761217,36.5625,6374043.705332287
3,5,1.546875,6909380.841880658,36.734375,6374043.705332287
3,6,1.703125,6873852.796217445,36.890625,6374043.705332287
3,7,1.859375,6838555.262367241,37.046875,6374043.705332287
3,8,2.015625,6795189.395799573,37.203125,6374043.705332287
3,9,2.171875,6763548.357645525,37.359375,6374043.705332287
3,10,2.34375,6742508.031572544,37.53125,6374043.705332287
3,11,2.5,6723076.813531756,37.6875,6374043.705332287
3,12,2.65625,6679381.306541556,37.84375,6374043.705332287
3,13,2.8125,6663468.155462445,38.0,6374043.705332287
3,14,2.96875,6648033.640855916,38.15625,6374043.705332287
3,15,3.140625,6632797.522141682,38.328125,6374043.705332287
