Restart,Iteration,RunTime,Distance,RunTimeSinceBeginningOfRun,BestDistance
0,0,1.765625,14124169.968543261,2.078125,13558265.257481314
0,1,2.875,13124038.550338095,3.1875,13124038.550338095
0,2,3.78125,13033801.921891319,4.09375,13033801.921891319
0,3,4.84375,12948230.014628483,5.15625,12948230.014628483
0,4,5.78125,12873294.585825775,6.09375,12873294.585825775
0,5,6.875,12805606.757777808,7.1875,12805606.757777808
0,6,7.8125,12746652.94324811,8.125,12746652.94324811
0,7,8.734375,12689349.608190833,9.046875,12689349.608190833
0,8,9.671875,12642715.218788942,9.984375,12642715.218788942
0,9,10.59375,12599646.649084823,10.90625,12599646.649084823
0,10,11.5,12554529.43448622,11.8125,12554529.43448622
0,11,12.4375,12512863.453395756,12.75,12512863.453395756
0,12,13.359375,12477765.203365585,13.671875,12477765.203365585
0,13,14.265625,12443192.126348369,14.578125,12443192.126348369
0,14,15.1875,12380976.388380669,15.5,12380976.388380669
0,15,16.109375,12348363.549450377,16.421875,12348363.549450377
0,16,17.03125,12315802.368792137,17.34375,12315802.368792137
0,17,17.984375,12284605.634211931,18.296875,12284605.634211931
0,18,18.921875,12253506.492886912,19.234375,12253506.492886912
0,19,19.828125,12224660.525184002,20.140625,12224660.525184002
0,20,20.765625,12199411.659623928,21.078125,12199411.659623928
0,21,21.6875,12174793.116589995,22.0,12174793.116589995
0,22,22.625,12153532.634094998,22.9375,12153532.634094998
0,23,23.53125,12108938.52142051,23.84375,12108938.52142051
0,24,24.453125,12084732.586590381,24.765625,12084732.586590381
0,25,25.375,12065295.255227882,25.6875,12065295.255227882
0,26,26.296875,12046000.714357711,26.609375,12046000.714357711
0,27,27.21875,12026981.801384255,27.53125,12026981.801384255
0,28,28.171875,12007979.353741493,28.484375,12007979.353741493
0,29,29.09375,11989605.667205058,29.40625,11989605.667205058
0,30,30.0,11971554.805413628,30.3125,11971554.805413628
0,31,30.9375,11953508.330966933,31.25,11953508.330966933
0,32,31.859375,11938634.35214092,32.171875,11938634.35214092
0,33,32.8125,11923893.647598037,33.125,11923893.647598037
0,34,33.734375,11906817.979720328,34.046875,11906817.979720328
0,35,34.65625,11892877.03328088,34.96875,11892877.03328088
0,36,35.578125,11879010.21446673,35.890625,11879010.21446673
0,37,36.515625,11855684.617696356,36.828125,11855684.617696356
0,38,37.453125,11842315.054309353,37.765625,11842315.054309353
0,39,38.4375,11828464.156096967,38.75,11828464.156096967
0,40,39.375,11816159.616189435,39.6875,11816159.616189435
0,41,40.3125,11804255.25590952,40.625,11804255.25590952
0,42,41.234375,11792439.099558631,41.546875,11792439.099558631
0,43,42.171875,11762868.599547086,42.484375,11762868.599547086
0,44,43.15625,11751059.086860508,43.46875,11751059.086860508
0,45,44.078125,11739337.262930827,44.390625,11739337.262930827
0,46,45.0,11705660.920170527,45.3125,11705660.920170527
0,47,45.953125,11694002.713181198,46.265625,11694002.713181198
0,48,46.890625,11682670.129930561,47.203125,11682670.129930561
0,49,47.84375,11657239.706453634,48.15625,11657239.706453634
0,50,48.78125,11646048.99249815,49.09375,11646048.99249815
0,51,49.71875,11634190.423910625,50.03125,11634190.423910625
0,52,50.65625,11623296.76023917,50.96875,11623296.76023917
0,53,51.578125,11613033.203631308,51.890625,11613033.203631308
0,54,52.53125,11602948.802048046,52.84375,11602948.802048046
0,55,53.484375,11593212.926061591,53.796875,11593212.926061591
0,56,54.4375,11583561.811803838,54.75,11583561.811803838
0,57,55.359375,11574245.627381796,55.671875,11574245.627381796
0,58,56.3125,11563078.30278499,56.625,11563078.30278499
0,59,57.25,11553815.811552463,57.5625,11553815.811552463
