Restart,Iteration,RunTime,Distance,RunTimeSinceBeginningOfRun,BestDistance
0,0,0.125,4442090.728734311,0.140625,4334434.226963721
0,1,0.171875,4226923.298861408,0.1875,4226923.298861408
0,2,0.21875,4165525.595510009,0.234375,4165525.595510009
0,3,0.265625,4106967.9727537124,0.28125,4106967.9727537124
0,4,0.296875,4061656.0206402647,0.3125,4061656.0206402647
0,5,0.34375,4022668.553609525,0.359375,4022668.553609525
0,6,0.40625,3987804.7999381204,0.421875,3987804.7999381204
0,7,0.4375,3946218.908938686,0.453125,3946218.908938686
0,8,0.5,3915979.5805722424,0.515625,3915979.5805722424
0,9,0.546875,3886026.5496419375,0.5625,3886026.5496419375
0,10,0.59375,3862912.0558732743,0.609375,3862912.0558732743
0,11,0.640625,3845584.9064787026,0.65625,3845584.9064787026
0,12,0.6875,3829694.7544617867,0.703125,3829694.7544617867
0,13,0.734375,3817139.9844567943,0.75,3817139.9844567943
0,14,0.78125,3804800.800534945,0.796875,3804800.800534945
0,15,0.828125,3793119.224933096,0.84375,3793119.224933096
0,16,0.875,3768196.9420401347,0.890625,3768196.9420401347
0,17,0.921875,3756344.747027623,0.9375,3756344.747027623
0,18,0.96875,3740799.1113418713,0.984375,3740799.1113418713
0,19,1.015625,3729554.3135247407,1.03125,3729554.3135247407
0,20,1.0625,3719479.192962893,1.078125,3719479.192962893
0,21,1.109375,3711524.8547758157,1.125,3711524.8547758157
0,22,1.15625,3703844.1578785977,1.171875,3703844.1578785977
0,23,1.203125,3697933.5153022436,1.21875,3697933.5153022436
0,24,1.25,3692067.4298985214,1.265625,3692067.4298985214
0,25,1.296875,3685887.6896035974,1.3125,3685887.6896035974
0,26,1.34375,3680546.588408182,1.359375,3680546.588408182
0,27,1.375,3675219.5803205515,1.390625,3675219.5803205515
0,28,1.421875,3670020.116368493,1.4375,3670020.116368493
0,29,1.5625,3666520.0795576014,1.578125,3666520.0795576014
0,30,1.609375,3664481.3797776606,1.625,3664481.3797776606
0,31,1.640625,3662576.387199424,1.65625,3662576.387199424
0,32,1.6875,3660910.5740819904,1.703125,3660910.5740819904
0,33,1.734375,3659405.758600603,1.75,3659405.758600603
0,34,1.78125,3658049.548847507,1.796875,3658049.548847507
0,35,1.828125,3657555.083315282,1.84375,3657555.083315282
0,36,1.875,3657097.767371972,1.890625,3657097.767371972
0,37,1.921875,3657010.8869322217,1.9375,3657010.8869322217
0,38,1.96875,3657010.8869322217,1.984375,3657010.8869322217
1,0,0.078125,4377590.537469586,2.078125,3657010.8869322217
1,1,0.109375,4090136.0093590626,2.109375,3657010.8869322217
1,2,0.15625,4016006.997537903,2.15625,3657010.8869322217
1,3,0.1875,3958591.393084321,2.1875,3657010.8869322217
1,4,0.234375,3909077.2388567207,2.234375,3657010.8869322217
1,5,0.28125,3857078.3777631912,2.28125,3657010.8869322217
1,6,0.3125,3812983.6736276853,2.3125,3657010.8869322217
1,7,0.359375,3780668.4008503444,2.359375,3657010.8869322217
1,8,0.390625,3742561.6722156117,2.390625,3657010.8869322217
1,9,0.4375,3712398.7992860707,2.4375,3657010.8869322217
1,10,0.484375,3661321.1404866767,2.484375,3657010.8869322217
1,11,0.515625,3632916.6682936507,2.515625,3632916.6682936507
1,12,0.5625,3606490.6814740463,2.5625,3606490.6814740463
1,13,0.609375,3589477.163802608,2.609375,3589477.163802608
1,14,0.65625,3575486.8474172866,2.65625,3575486.8474172866
1,15,0.703125,3563229.7818935406,2.703125,3563229.7818935406
1,16,0.734375,3554596.2714534886,2.734375,3554596.2714534886
1,17,0.78125,3543510.8687525806,2.78125,3543510.8687525806
1,18,0.828125,3535208.427463492,2.828125,3535208.427463492
1,19,0.859375,3530688.40978462,2.859375,3530688.40978462
1,20,0.90625,3526556.121886656,2.90625,3526556.121886656
1,21,0.953125,3523398.3563489644,2.953125,3523398.3563489644
1,22,1.0,3517512.625706514,3.0,3517512.625706514
1,23,1.03125,3514765.3049663207,3.03125,3514765.3049663207
1,24,1.078125,3512934.4022080437,3.078125,3512934.4022080437
1,25,1.109375,3511578.192454948,3.109375,3511578.192454948
1,26,1.15625,3510983.1298233024,3.15625,3510983.1298233024
1,27,1.203125,3501730.761804541,3.203125,3501730.761804541
1,28,1.234375,3498139.4775875416,3.234375,3498139.4775875416
1,29,1.28125,3497645.0120553165,3.28125,3497645.0120553165
1,30,1.328125,3497171.6041545155,3.328125,3497171.6041545155
1,31,1.359375,3497171.6041545155,3.359375,3497171.6041545155
2,0,0.078125,4189965.9241474047,3.453125,3497171.6041545155
2,1,0.125,3989411.560447093,3.5,3497171.6041545155
2,2,0.171875,3935601.061914365,3.546875,3497171.6041545155
2,3,0.21875,3899153.7808711706,3.59375,3497171.6041545155
2,4,0.25,3868815.221799545,3.625,3497171.6041545155
2,5,0.296875,3818764.0669912533,3.671875,3497171.6041545155
2,6,0.34375,3788670.037535984,3.71875,3497171.6041545155
2,7,0.390625,3759828.010841646,3.765625,3497171.6041545155
2,8,0.4375,3737776.070439767,3.8125,3497171.6041545155
2,9,0.484375,3695261.3182633505,3.859375,3497171.6041545155
2,10,0.515625,3676262.0681611276,3.890625,3497171.6041545155
2,11,0.5625,3661454.2318977052,3.9375,3497171.6041545155
2,12,0.609375,3650254.3978932523,3.984375,3497171.6041545155
2,13,0.65625,3641488.676543697,4.03125,3497171.6041545155
2,14,0.6875,3633534.3383566197,4.0625,3497171.6041545155
2,15,0.734375,3626884.914534416,4.109375,3497171.6041545155
2,16,0.78125,3621508.8152473825,4.15625,3497171.6041545155
2,17,0.8125,3616181.807159752,4.1875,3497171.6041545155
2,18,0.859375,3611053.1421137336,4.234375,3497171.6041545155
2,19,0.90625,3606216.295972309,4.28125,3497171.6041545155
2,20,0.9375,3602444.5371179655,4.3125,3497171.6041545155
2,21,0.984375,3600868.010170048,4.359375,3497171.6041545155
2,22,1.03125,3599563.564792547,4.40625,3497171.6041545155
2,23,1.078125,3598929.402918308,4.453125,3497171.6041545155
2,24,1.125,3598434.937386083,4.5,3497171.6041545155
2,25,1.15625,3597977.621442773,4.53125,3497171.6041545155
2,26,1.203125,3597631.0276046074,4.578125,3497171.6041545155
2,27,1.25,3597544.147164857,4.625,3497171.6041545155
2,28,1.296875,3597544.147164857,4.671875,3497171.6041545155
3,0,0.28125,4410539.53013519,4.96875,3497171.6041545155
3,1,0.328125,4092836.174957482,5.015625,3497171.6041545155
3,2,0.359375,4038879.32383981,5.046875,3497171.6041545155
3,3,0.40625,3988267.035991762,5.09375,3497171.6041545155
3,4,0.453125,3944401.693422495,5.140625,3497171.6041545155
3,5,0.484375,3910339.7862528334,5.171875,3497171.6041545155
3,6,0.53125,3881533.652760242,5.21875,3497171.6041545155
3,7,0.5625,3854746.214688207,5.25,3497171.6041545155
3,8,0.609375,3824328.8073026664,5.296875,3497171.6041545155
3,9,0.640625,3798357.591287417,5.328125,3497171.6041545155
3,10,0.6875,3774116.0380609035,5.375,3497171.6041545155
3,11,0.71875,3746615.0697452575,5.40625,3497171.6041545155
3,12,0.765625,3724027.347979278,5.453125,3497171.6041545155
3,13,0.796875,3711538.7607164024,5.484375,3497171.6041545155
3,14,0.84375,3700537.7955548647,5.53125,3497171.6041545155
3,15,0.890625,3689756.9923366015,5.578125,3497171.6041545155
3,16,0.9375,3679637.245399017,5.625,3497171.6041545155
3,17,0.96875,3656651.5600856384,5.65625,3497171.6041545155
3,18,1.015625,3646850.2473628013,5.703125,3497171.6041545155
3,19,1.046875,3637296.81820379,5.734375,3497171.6041545155
3,20,1.09375,3627894.7134369323,5.78125,3497171.6041545155
3,21,1.125,3618719.5918182028,5.8125,3497171.6041545155
3,22,1.171875,3600390.010536736,5.859375,3497171.6041545155
3,23,1.203125,3549330.660253252,5.890625,3497171.6041545155
3,24,1.25,3541282.4752613828,5.9375,3497171.6041545155
3,25,1.28125,3534396.6419131914,5.96875,3497171.6041545155
3,26,1.328125,3529876.6242343197,6.015625,3497171.6041545155
3,27,1.359375,3525858.7597142267,6.046875,3497171.6041545155
3,28,1.40625,3519925.1884956066,6.09375,3497171.6041545155
3,29,1.4375,3506980.7876199163,6.125,3497171.6041545155
3,30,1.484375,3503209.0287655727,6.171875,3497171.6041545155
3,31,1.515625,3500837.569369665,6.203125,3497171.6041545155
3,32,1.5625,3498053.2386156693,6.25,3497171.6041545155
3,33,1.59375,3496148.246037433,6.28125,3496148.246037433
3,34,1.640625,3495121.8220845396,6.328125,3495121.8220845396
3,35,1.6875,3494598.143836271,6.375,3494598.143836271
3,36,1.71875,3494103.678304046,6.40625,3494103.678304046
3,37,1.765625,3493646.362360736,6.453125,3493646.362360736
3,38,1.796875,3493299.7685225704,6.484375,3493299.7685225704
3,39,1.84375,3493212.88808282,6.53125,3493212.88808282
3,40,1.890625,3493212.88808282,6.578125,3493212.88808282
4,0,0.0625,4287455.443816985,6.65625,3493212.88808282
4,1,0.109375,4118509.996128534,6.703125,3493212.88808282
4,2,0.15625,3975331.817261692,6.75,3493212.88808282
4,3,0.203125,3913934.1139102937,6.796875,3493212.88808282
4,4,0.25,3877657.182565285,6.84375,3493212.88808282
4,5,0.296875,3847494.309635744,6.890625,3493212.88808282
4,6,0.328125,3796416.65083635,6.921875,3493212.88808282
4,7,0.375,3778591.448268073,6.96875,3493212.88808282
4,8,0.421875,3760873.511919476,7.015625,3493212.88808282
4,9,0.46875,3734341.1556032943,7.0625,3493212.88808282
4,10,0.515625,3716790.9881532667,7.109375,3493212.88808282
4,11,0.5625,3699033.612742437,7.15625,3493212.88808282
4,12,0.609375,3681582.3064408964,7.203125,3493212.88808282
4,13,0.640625,3669056.7848380315,7.234375,3493212.88808282
4,14,0.6875,3657060.531676746,7.28125,3493212.88808282
4,15,0.734375,3597215.722635561,7.328125,3493212.88808282
4,16,0.78125,3574230.037322183,7.375,3493212.88808282
4,17,0.8125,3562868.780625651,7.40625,3493212.88808282
4,18,0.859375,3553308.3932289626,7.453125,3493212.88808282
4,19,0.90625,3544674.8827889105,7.5,3493212.88808282
4,20,0.953125,3533589.4800880025,7.546875,3493212.88808282
4,21,1.0,3525074.2060869276,7.59375,3493212.88808282
4,22,1.046875,3518034.779516098,7.640625,3493212.88808282
4,23,1.09375,3512218.1294282535,7.6875,3493212.88808282
4,24,1.140625,3507698.1117493818,7.734375,3493212.88808282
4,25,1.1875,3503246.7881989623,7.78125,3493212.88808282
4,26,1.234375,3499078.2554087904,7.828125,3493212.88808282
4,27,1.265625,3495195.846373826,7.859375,3493212.88808282
4,28,1.3125,3492448.5256336327,7.90625,3492448.5256336327
