Restart,Iteration,RunTime,Distance,RunTimeSinceBeginningOfRun,BestDistance,gIterations
0,0,0.078125,4442090.728734311,0.09375,4334434.226963721,1
0,1,0.15625,4226923.298861408,0.171875,4226923.298861408,2
0,2,0.234375,4165525.595510009,0.25,4165525.595510009,3
0,3,0.328125,4106967.9727537124,0.34375,4106967.9727537124,4
0,4,0.40625,4061656.0206402647,0.421875,4061656.0206402647,5
0,5,0.5,4022668.553609525,0.515625,4022668.553609525,6
0,6,0.59375,3987804.7999381204,0.609375,3987804.7999381204,7
0,7,0.6875,3946218.908938686,0.703125,3946218.908938686,8
0,8,0.765625,3915979.5805722424,0.78125,3915979.5805722424,9
0,9,0.875,3886026.5496419375,0.890625,3886026.5496419375,10
0,10,0.984375,3862912.0558732743,1.0,3862912.0558732743,11
0,11,1.09375,3845584.9064787026,1.109375,3845584.9064787026,12
0,12,1.171875,3829694.7544617867,1.1875,3829694.7544617867,13
0,13,1.25,3817139.9844567943,1.265625,3817139.9844567943,14
0,14,1.34375,3804800.800534945,1.359375,3804800.800534945,15
0,15,1.453125,3793119.224933096,1.46875,3793119.224933096,16
0,16,1.515625,3768196.9420401347,1.53125,3768196.9420401347,17
0,17,1.640625,3756344.747027623,1.65625,3756344.747027623,18
0,18,1.71875,3740799.1113418713,1.734375,3740799.1113418713,19
0,19,1.8125,3729554.3135247407,1.828125,3729554.3135247407,20
0,20,1.890625,3719479.192962893,1.90625,3719479.192962893,21
0,21,1.984375,3711524.8547758157,2.0,3711524.8547758157,22
0,22,2.09375,3703844.1578785977,2.109375,3703844.1578785977,23
0,23,2.171875,3697933.5153022436,2.1875,3697933.5153022436,24
0,24,2.25,3692067.4298985214,2.265625,3692067.4298985214,25
0,25,2.328125,3685887.6896035974,2.34375,3685887.6896035974,26
0,26,2.421875,3680546.588408182,2.4375,3680546.588408182,27
0,27,2.515625,3675219.5803205515,2.53125,3675219.5803205515,28
0,28,2.59375,3670020.116368493,2.609375,3670020.116368493,29
0,29,2.6875,3666520.0795576014,2.703125,3666520.0795576014,30
0,30,2.796875,3664481.3797776606,2.8125,3664481.3797776606,31
0,31,2.921875,3662576.387199424,2.9375,3662576.387199424,32
0,32,3.015625,3660910.5740819904,3.03125,3660910.5740819904,33
0,33,3.109375,3659405.758600603,3.125,3659405.758600603,34
0,34,3.203125,3658049.548847507,3.21875,3658049.548847507,35
0,35,3.3125,3657555.083315282,3.328125,3657555.083315282,36
0,36,3.40625,3657097.767371972,3.421875,3657097.767371972,37
0,37,3.484375,3657010.8869322217,3.5,3657010.8869322217,38
0,38,3.59375,3657010.8869322217,3.609375,3657010.8869322217,39
1,0,0.109375,4377590.537469586,3.734375,3657010.8869322217,40
1,1,0.1875,4090136.0093590626,3.8125,3657010.8869322217,41
1,2,0.296875,4016006.997537903,3.921875,3657010.8869322217,42
1,3,0.390625,3958591.393084321,4.015625,3657010.8869322217,43
1,4,0.46875,3909077.2388567207,4.09375,3657010.8869322217,44
1,5,0.578125,3857078.3777631912,4.203125,3657010.8869322217,45
1,6,0.65625,3812983.6736276853,4.28125,3657010.8869322217,46
1,7,0.734375,3780668.4008503444,4.359375,3657010.8869322217,47
1,8,0.828125,3742561.6722156117,4.453125,3657010.8869322217,48
1,9,0.921875,3712398.7992860707,4.546875,3657010.8869322217,49
1,10,1.03125,3661321.1404866767,4.65625,3657010.8869322217,50
1,11,1.140625,3632916.6682936507,4.765625,3632916.6682936507,51
1,12,1.25,3606490.6814740463,4.875,3606490.6814740463,52
1,13,1.34375,3589477.163802608,4.96875,3589477.163802608,53
1,14,1.4375,3575486.8474172866,5.0625,3575486.8474172866,54
1,15,1.546875,3563229.7818935406,5.171875,3563229.7818935406,55
1,16,1.65625,3554596.2714534886,5.28125,3554596.2714534886,56
1,17,1.734375,3543510.8687525806,5.359375,3543510.8687525806,57
1,18,1.796875,3535208.427463492,5.421875,3535208.427463492,58
1,19,1.859375,3530688.40978462,5.484375,3530688.40978462,59
1,20,1.96875,3526556.121886656,5.59375,3526556.121886656,60
1,21,2.0625,3523398.3563489644,5.6875,3523398.3563489644,61
