Restart,Iteration,RunTime,Distance,RunTimeSinceBeginningOfRun,BestDistance,gIterations
0,0,0.171875,4442090.728734311,0.203125,4334434.226963721,1
0,1,0.234375,4226923.298861408,0.265625,4226923.298861408,2
0,2,0.3125,4165525.595510009,0.34375,4165525.595510009,3
0,3,0.359375,4106967.9727537124,0.390625,4106967.9727537124,4
0,4,0.421875,4061656.0206402647,0.453125,4061656.0206402647,5
0,5,0.515625,4022668.553609525,0.546875,4022668.553609525,6
0,6,0.578125,3987804.7999381204,0.609375,3987804.7999381204,7
0,7,0.640625,3946218.908938686,0.671875,3946218.908938686,8
0,8,0.75,3915979.5805722424,0.78125,3915979.5805722424,9
0,9,0.828125,3886026.5496419375,0.859375,3886026.5496419375,10
0,10,0.890625,3862912.0558732743,0.921875,3862912.0558732743,11
0,11,0.953125,3845584.9064787026,0.984375,3845584.9064787026,12
0,12,1.015625,3829694.7544617867,1.046875,3829694.7544617867,13
0,13,1.078125,3817139.9844567943,1.109375,3817139.9844567943,14
0,14,1.15625,3804800.800534945,1.1875,3804800.800534945,15
0,15,1.234375,3793119.224933096,1.265625,3793119.224933096,16
0,16,1.296875,3768196.9420401347,1.328125,3768196.9420401347,17
0,17,1.34375,3756344.747027623,1.375,3756344.747027623,18
0,18,1.421875,3740799.1113418713,1.453125,3740799.1113418713,19
0,19,1.46875,3729554.3135247407,1.5,3729554.3135247407,20
0,20,1.546875,3719479.192962893,1.578125,3719479.192962893,21
0,21,1.625,3711524.8547758157,1.65625,3711524.8547758157,22
0,22,1.6875,3703844.1578785977,1.71875,3703844.1578785977,23
0,23,1.75,3697933.5153022436,1.78125,3697933.5153022436,24
0,24,1.8125,3692067.4298985214,1.84375,3692067.4298985214,25
0,25,1.859375,3685887.6896035974,1.890625,3685887.6896035974,26
0,26,1.921875,3680546.588408182,1.953125,3680546.588408182,27
0,27,1.984375,3675219.5803205515,2.015625,3675219.5803205515,28
0,28,2.03125,3670020.116368493,2.0625,3670020.116368493,29
0,29,2.203125,3666520.0795576014,2.234375,3666520.0795576014,30
0,30,2.25,3664481.3797776606,2.28125,3664481.3797776606,31
0,31,2.3125,3662576.387199424,2.34375,3662576.387199424,32
0,32,2.375,3660910.5740819904,2.40625,3660910.5740819904,33
0,33,2.421875,3659405.758600603,2.453125,3659405.758600603,34
0,34,2.484375,3658049.548847507,2.515625,3658049.548847507,35
0,35,2.546875,3657555.083315282,2.578125,3657555.083315282,36
0,36,2.609375,3657097.767371972,2.640625,3657097.767371972,37
0,37,2.671875,3657010.8869322217,2.703125,3657010.8869322217,38
0,38,2.734375,3657010.8869322217,2.765625,3657010.8869322217,39
1,0,0.109375,4377590.537469586,2.90625,3657010.8869322217,40
1,1,0.171875,4090136.0093590626,2.96875,3657010.8869322217,41
1,2,0.234375,4016006.997537903,3.03125,3657010.8869322217,42
1,3,0.296875,3958591.393084321,3.09375,3657010.8869322217,43
1,4,0.359375,3909077.2388567207,3.15625,3657010.8869322217,44
1,5,0.4375,3857078.3777631912,3.234375,3657010.8869322217,45
1,6,0.5,3812983.6736276853,3.296875,3657010.8869322217,46
1,7,0.578125,3780668.4008503444,3.375,3657010.8869322217,47
1,8,0.625,3742561.6722156117,3.421875,3657010.8869322217,48
1,9,0.6875,3712398.7992860707,3.484375,3657010.8869322217,49
1,10,0.75,3661321.1404866767,3.546875,3657010.8869322217,50
1,11,0.796875,3632916.6682936507,3.59375,3632916.6682936507,51
1,12,0.859375,3606490.6814740463,3.65625,3606490.6814740463,52
1,13,0.9375,3589477.163802608,3.734375,3589477.163802608,53
1,14,1.015625,3575486.8474172866,3.8125,3575486.8474172866,54
1,15,1.0625,3563229.7818935406,3.859375,3563229.7818935406,55
1,16,1.125,3554596.2714534886,3.921875,3554596.2714534886,56
1,17,1.171875,3543510.8687525806,3.96875,3543510.8687525806,57
1,18,1.21875,3535208.427463492,4.015625,3535208.427463492,58
1,19,1.28125,3530688.40978462,4.078125,3530688.40978462,59
1,20,1.328125,3526556.121886656,4.125,3526556.121886656,60
1,21,1.390625,3523398.3563489644,4.1875,3523398.3563489644,61
1,22,1.4375,3517512.625706514,4.234375,3517512.625706514,62
1,23,1.5,3514765.3049663207,4.296875,3514765.3049663207,63
1,24,1.546875,3512934.4022080437,4.34375,3512934.4022080437,64
1,25,1.609375,3511578.192454948,4.40625,3511578.192454948,65
1,26,1.671875,3510983.1298233024,4.46875,3510983.1298233024,66
1,27,1.734375,3501730.761804541,4.53125,3501730.761804541,67
1,28,1.796875,3498139.4775875416,4.59375,3498139.4775875416,68
1,29,1.84375,3497645.0120553165,4.640625,3497645.0120553165,69
1,30,1.90625,3497171.6041545155,4.703125,3497171.6041545155,70
1,31,1.96875,3497171.6041545155,4.765625,3497171.6041545155,71
2,0,0.09375,4189965.9241474047,4.875,3497171.6041545155,72
2,1,0.140625,3989411.560447093,4.921875,3497171.6041545155,73
2,2,0.1875,3935601.061914365,4.96875,3497171.6041545155,74
2,3,0.25,3899153.7808711706,5.03125,3497171.6041545155,75
2,4,0.296875,3868815.221799545,5.078125,3497171.6041545155,76
2,5,0.359375,3818764.0669912533,5.140625,3497171.6041545155,77
2,6,0.421875,3788670.037535984,5.203125,3497171.6041545155,78
2,7,0.484375,3759828.010841646,5.265625,3497171.6041545155,79
2,8,0.5625,3737776.070439767,5.34375,3497171.6041545155,80
2,9,0.609375,3695261.3182633505,5.390625,3497171.6041545155,81
2,10,0.6875,3676262.0681611276,5.46875,3497171.6041545155,82
2,11,0.75,3661454.2318977052,5.53125,3497171.6041545155,83
2,12,0.8125,3650254.3978932523,5.59375,3497171.6041545155,84
2,13,0.890625,3641488.676543697,5.671875,3497171.6041545155,85
2,14,0.9375,3633534.3383566197,5.71875,3497171.6041545155,86
2,15,1.0,3626884.914534416,5.78125,3497171.6041545155,87
