Restart,Iteration,RunTime,Distance,RunTimeSinceBeginningOfRun,BestDistance,gIterations
0,0,0.09375,4438759.575178579,0.109375,4322950.925928263,1
0,1,0.15625,4092836.174957482,0.171875,4092836.174957482,2
0,2,0.21875,4038879.32383981,0.234375,4038879.32383981,3
0,3,0.296875,3988267.035991762,0.3125,3988267.035991762,4
0,4,0.359375,3944401.693422495,0.375,3944401.693422495,5
0,5,0.40625,3910339.7862528334,0.421875,3910339.7862528334,6
0,6,0.46875,3881533.652760242,0.484375,3881533.652760242,7
0,7,0.515625,3854746.214688207,0.53125,3854746.214688207,8
0,8,0.578125,3824328.8073026664,0.59375,3824328.8073026664,9
0,9,0.640625,3798357.591287417,0.65625,3798357.591287417,10
0,10,0.703125,3774116.0380609035,0.71875,3774116.0380609035,11
0,11,0.75,3746615.0697452575,0.765625,3746615.0697452575,12
0,12,0.8125,3724027.347979278,0.828125,3724027.347979278,13
0,13,0.875,3711538.7607164024,0.890625,3711538.7607164024,14
0,14,0.953125,3700537.7955548647,0.96875,3700537.7955548647,15
0,15,1.015625,3689756.9923366015,1.03125,3689756.9923366015,16
0,16,1.078125,3679637.245399017,1.09375,3679637.245399017,17
0,17,1.140625,3656651.5600856384,1.15625,3656651.5600856384,18
0,18,1.203125,3646850.2473628013,1.21875,3646850.2473628013,19
0,19,1.28125,3637296.81820379,1.296875,3637296.81820379,20
0,20,1.34375,3627894.7134369323,1.359375,3627894.7134369323,21
0,21,1.390625,3618719.5918182028,1.40625,3618719.5918182028,22
0,22,1.46875,3600390.010536736,1.484375,3600390.010536736,23
0,23,1.53125,3549330.660253252,1.546875,3549330.660253252,24
0,24,1.59375,3541282.4752613828,1.609375,3541282.4752613828,25
0,25,1.671875,3534396.6419131914,1.6875,3534396.6419131914,26
0,26,1.734375,3529876.6242343197,1.75,3529876.6242343197,27
0,27,1.796875,3525858.7597142267,1.8125,3525858.7597142267,28
0,28,1.859375,3519925.1884956066,1.875,3519925.1884956066,29
0,29,1.90625,3506980.7876199163,1.921875,3506980.7876199163,30
0,30,1.953125,3503209.0287655727,1.96875,3503209.0287655727,31
0,31,2.03125,3500837.569369665,2.046875,3500837.569369665,32
0,32,2.09375,3498053.2386156693,2.109375,3498053.2386156693,33
0,33,2.15625,3496148.246037433,2.171875,3496148.246037433,34
0,34,2.203125,3495121.8220845396,2.21875,3495121.8220845396,35
0,35,2.265625,3494598.143836271,2.28125,3494598.143836271,36
0,36,2.328125,3494103.678304046,2.34375,3494103.678304046,37
0,37,2.390625,3493646.362360736,2.40625,3493646.362360736,38
0,38,2.46875,3493299.7685225704,2.484375,3493299.7685225704,39
0,39,2.53125,3493212.88808282,2.546875,3493212.88808282,40
0,40,2.59375,3493212.88808282,2.609375,3493212.88808282,41
1,0,0.125,4593058.051134672,2.75,3493212.88808282,42
1,1,0.1875,4375808.666992754,2.8125,3493212.88808282,43
1,2,0.234375,4274218.465555861,2.859375,3493212.88808282,44
1,3,0.3125,4220322.345242101,2.9375,3493212.88808282,45
1,4,0.359375,4170480.420856142,2.984375,3493212.88808282,46
1,5,0.421875,4094257.4262251346,3.046875,3493212.88808282,47
1,6,0.46875,4061777.5761930104,3.09375,3493212.88808282,48
1,7,0.53125,4025161.163284597,3.15625,3493212.88808282,49
1,8,0.59375,3993088.178579167,3.21875,3493212.88808282,50
1,9,0.65625,3965540.5764408032,3.28125,3493212.88808282,51
1,10,0.734375,3939121.235012599,3.359375,3493212.88808282,52
1,11,0.78125,3914586.992589138,3.40625,3493212.88808282,53
1,12,0.84375,3881664.394443577,3.46875,3493212.88808282,54
1,13,0.90625,3859313.7854630705,3.53125,3493212.88808282,55
1,14,0.953125,3835109.24542263,3.578125,3493212.88808282,56
1,15,1.015625,3805137.3760515265,3.640625,3493212.88808282,57
1,16,1.0625,3783858.801855659,3.6875,3493212.88808282,58
1,17,1.125,3770038.116411654,3.75,3493212.88808282,59
1,18,1.1875,3757781.050887908,3.8125,3493212.88808282,60
1,19,1.25,3745784.797726622,3.875,3493212.88808282,61
1,20,1.3125,3685939.988685437,3.9375,3493212.88808282,62
