Restart,Iteration,RunTime,Distance,RunTimeSinceBeginningOfRun,BestDistance
Description =  
Restart,Iteration,RunTime,Distance
0,0,0.0,1764804.6752394757,0.0,1760553.026568731
0,1,0.0,1760553.026568731,0.0,1760553.026568731
0,2,0.0,1747258.1754675237,0.0,1747258.1754675237
0,3,0.0,1747258.1754675237,0.0,1747258.1754675237
0,4,0.0,1747258.1754675237,0.0,1747258.1754675237
0,5,0.0,1746951.5901249165,0.0,1746951.5901249165
0,6,0.0,1746951.5901249165,0.0,1746951.5901249165
0,7,0.0,1741050.462735475,0.0,1741050.462735475
0,8,0.0,1723678.6254417368,0.0,1723678.6254417368
0,9,0.0,1723678.6254417368,0.0,1723678.6254417368
0,10,0.0,1723678.6254417368,0.0,1723678.6254417368
0,11,0.0,1701617.1565336222,0.0,1701617.1565336222
0,12,0.0,1701617.1565336222,0.0,1701617.1565336222
0,13,0.0,1701617.1565336222,0.0,1701617.1565336222
0,14,0.0,1701617.1565336222,0.0,1701617.1565336222
0,15,0.0,1701617.1565336222,0.0,1701617.1565336222
0,16,0.0,1701617.1565336222,0.0,1701617.1565336222
0,17,0.0,1701617.1565336222,0.0,1701617.1565336222
0,18,0.0,1701617.1565336222,0.0,1701617.1565336222
0,19,0.0,1701617.1565336222,0.0,1701617.1565336222
0,20,0.0,1701617.1565336222,0.0,1701617.1565336222
0,21,0.0,1701617.1565336222,0.0,1701617.1565336222
0,22,0.0,1701617.1565336222,0.0,1701617.1565336222
0,23,0.0,1701617.1565336222,0.0,1701617.1565336222
0,24,0.0,1701617.1565336222,0.0,1701617.1565336222
0,25,0.0,1701617.1565336222,0.0,1701617.1565336222
0,26,0.0,1701617.1565336222,0.0,1701617.1565336222
0,27,0.0,1701617.1565336222,0.0,1701617.1565336222
0,28,0.0,1648151.5862648666,0.0,1648151.5862648666
0,29,0.0,1648151.5862648666,0.0,1648151.5862648666
0,30,0.0,1648151.5862648666,0.0,1648151.5862648666
0,31,0.0,1648151.5862648666,0.0,1648151.5862648666
0,32,0.0,1648151.5862648666,0.0,1648151.5862648666
0,33,0.0,1648151.5862648666,0.0,1648151.5862648666
0,34,0.0,1648151.5862648666,0.0,1648151.5862648666
0,35,0.0,1635201.5823597957,0.0,1635201.5823597957
0,36,0.0,1635201.5823597957,0.0,1635201.5823597957
0,37,0.0,1607756.7429262109,0.0,1607756.7429262109
0,38,0.0,1597487.3215820342,0.0,1597487.3215820342
0,39,0.0,1597487.3215820342,0.0,1597487.3215820342
0,40,0.0,1597487.3215820342,0.0,1597487.3215820342
0,41,0.015625,1577543.1912255087,0.015625,1577543.1912255087
0,42,0.015625,1577543.1912255087,0.015625,1577543.1912255087
0,43,0.015625,1577543.1912255087,0.015625,1577543.1912255087
0,44,0.015625,1577543.1912255087,0.015625,1577543.1912255087
0,45,0.015625,1529461.6884094274,0.015625,1529461.6884094274
0,46,0.015625,1523241.3351273532,0.015625,1523241.3351273532
0,47,0.015625,1523241.3351273532,0.015625,1523241.3351273532
0,48,0.015625,1523241.3351273532,0.015625,1523241.3351273532
0,49,0.015625,1523241.3351273532,0.015625,1523241.3351273532
0,50,0.015625,1523241.3351273532,0.015625,1523241.3351273532
0,51,0.015625,1517555.473980351,0.015625,1517555.473980351
0,52,0.015625,1517555.473980351,0.015625,1517555.473980351
0,53,0.015625,1517555.473980351,0.015625,1517555.473980351
0,54,0.015625,1517555.473980351,0.015625,1517555.473980351
0,55,0.015625,1517555.473980351,0.015625,1517555.473980351
0,56,0.015625,1482617.395482219,0.015625,1482617.395482219
0,57,0.015625,1479323.9988600395,0.015625,1479323.9988600395
0,58,0.015625,1479323.9988600395,0.015625,1479323.9988600395
0,59,0.015625,1479323.9988600395,0.015625,1479323.9988600395
0,60,0.015625,1479323.9988600395,0.015625,1479323.9988600395
0,61,0.015625,1479323.9988600395,0.015625,1479323.9988600395
0,62,0.015625,1479323.9988600395,0.015625,1479323.9988600395
0,63,0.015625,1479323.9988600395,0.015625,1479323.9988600395
0,64,0.015625,1479323.9988600395,0.015625,1479323.9988600395
0,65,0.015625,1479323.9988600395,0.015625,1479323.9988600395
0,66,0.015625,1479323.9988600395,0.015625,1479323.9988600395
0,67,0.015625,1479323.9988600395,0.015625,1479323.9988600395
0,68,0.015625,1479323.9988600395,0.015625,1479323.9988600395
0,69,0.015625,1479323.9988600395,0.015625,1479323.9988600395
0,70,0.015625,1479323.9988600395,0.015625,1479323.9988600395
0,71,0.015625,1479323.9988600395,0.015625,1479323.9988600395
0,72,0.015625,1479323.9988600395,0.015625,1479323.9988600395
0,73,0.015625,1479323.9988600395,0.015625,1479323.9988600395
0,74,0.015625,1479323.9988600395,0.015625,1479323.9988600395
0,75,0.015625,1479323.9988600395,0.015625,1479323.9988600395
0,76,0.015625,1479323.9988600395,0.015625,1479323.9988600395
0,77,0.015625,1479323.9988600395,0.015625,1479323.9988600395
0,78,0.015625,1479323.9988600395,0.015625,1479323.9988600395
0,79,0.015625,1479323.9988600395,0.015625,1479323.9988600395
0,80,0.015625,1479323.9988600395,0.015625,1479323.9988600395
0,81,0.015625,1479323.9988600395,0.015625,1479323.9988600395
0,82,0.015625,1479323.9988600395,0.015625,1479323.9988600395
0,83,0.015625,1479323.9988600395,0.015625,1479323.9988600395
0,84,0.015625,1479323.9988600395,0.015625,1479323.9988600395
0,85,0.015625,1479323.9988600395,0.015625,1479323.9988600395
0,86,0.015625,1479323.9988600395,0.015625,1479323.9988600395
0,87,0.015625,1479323.9988600395,0.015625,1479323.9988600395
0,88,0.015625,1479323.9988600395,0.015625,1479323.9988600395
0,89,0.015625,1479323.9988600395,0.015625,1479323.9988600395
0,90,0.015625,1479323.9988600395,0.015625,1479323.9988600395
0,91,0.015625,1479323.9988600395,0.015625,1479323.9988600395
