Restart,Iteration,RunTime,Distance,RunTimeSinceBeginningOfRun,BestDistance,gIterations
0,0,0.0,1672023.48986497,0.0,1566449.4761992593,1
0,1,0.0,1533718.6666694114,0.0,1533718.6666694114,2
0,2,0.0,1515876.0719017638,0.0,1515876.0719017638,3
0,3,0.0,1482063.2132186394,0.0,1482063.2132186394,4
0,4,0.0,1460471.0912583433,0.0,1460471.0912583433,5
0,5,0.015625,1442952.3170166106,0.015625,1442952.3170166106,6
0,6,0.015625,1418651.2300502243,0.015625,1418651.2300502243,7
0,7,0.015625,1414635.0260971838,0.015625,1414635.0260971838,8
0,8,0.015625,1412036.6216913615,0.015625,1412036.6216913615,9
0,9,0.015625,1411364.3172188865,0.015625,1411364.3172188865,10
0,10,0.015625,1411364.3172188865,0.015625,1411364.3172188865,11
1,0,0.015625,1774426.357497956,0.03125,1411364.3172188865,12
1,1,0.015625,1558360.2406023222,0.03125,1411364.3172188865,13
1,2,0.015625,1517592.4501304864,0.03125,1411364.3172188865,14
1,3,0.015625,1500805.8680446967,0.03125,1411364.3172188865,15
1,4,0.015625,1486633.831237151,0.03125,1411364.3172188865,16
1,5,0.015625,1460591.1695740581,0.03125,1411364.3172188865,17
1,6,0.015625,1456574.9656210176,0.03125,1411364.3172188865,18
1,7,0.015625,1453976.5612151953,0.03125,1411364.3172188865,19
1,8,0.03125,1453976.5612151953,0.046875,1411364.3172188865,20
2,0,0.0,1631283.5392537785,0.046875,1411364.3172188865,21
2,1,0.0,1517592.4501304862,0.046875,1411364.3172188865,22
2,2,0.0,1500805.8680446965,0.046875,1411364.3172188865,23
2,3,0.0,1486633.8312371508,0.046875,1411364.3172188865,24
2,4,0.0,1460591.169574058,0.046875,1411364.3172188865,25
2,5,0.0,1456574.9656210174,0.046875,1411364.3172188865,26
2,6,0.015625,1453976.561215195,0.0625,1411364.3172188865,27
2,7,0.015625,1453976.561215195,0.0625,1411364.3172188865,28
3,0,0.0,1764804.6752394757,0.0625,1411364.3172188865,29
3,1,0.0,1605765.0913050093,0.0625,1411364.3172188865,30
3,2,0.0,1573034.2817751614,0.0625,1411364.3172188865,31
3,3,0.0,1555515.5075334287,0.0625,1411364.3172188865,32
3,4,0.0,1531214.4205670424,0.0625,1411364.3172188865,33
3,5,0.0,1525941.997021028,0.0625,1411364.3172188865,34
3,6,0.015625,1507805.0552591782,0.078125,1411364.3172188865,35
3,7,0.015625,1502119.1941121758,0.078125,1411364.3172188865,36
3,8,0.015625,1467181.115614044,0.078125,1411364.3172188865,37
3,9,0.015625,1463164.9116610035,0.078125,1411364.3172188865,38
3,10,0.015625,1459871.515038824,0.078125,1411364.3172188865,39
3,11,0.015625,1457273.1106330017,0.078125,1411364.3172188865,40
3,12,0.015625,1456600.8061605266,0.078125,1411364.3172188865,41
3,13,0.015625,1456600.8061605266,0.078125,1411364.3172188865,42
4,0,0.015625,1743733.1642966962,0.09375,1411364.3172188865,43
4,1,0.015625,1565188.755189619,0.09375,1411364.3172188865,44
4,2,0.015625,1531124.6922536534,0.09375,1411364.3172188865,45
4,3,0.015625,1513605.9180119208,0.09375,1411364.3172188865,46
4,4,0.015625,1489304.8310455345,0.09375,1411364.3172188865,47
4,5,0.03125,1475132.7942379885,0.109375,1411364.3172188865,48
4,6,0.03125,1449090.1325748956,0.109375,1411364.3172188865,49
4,7,0.03125,1444270.89458938,0.109375,1411364.3172188865,50
4,8,0.03125,1440254.6906363394,0.109375,1411364.3172188865,51
4,9,0.03125,1437656.286230517,0.109375,1411364.3172188865,52
4,10,0.03125,1437656.286230517,0.109375,1411364.3172188865,53
5,0,0.0,1594510.1324470951,0.109375,1411364.3172188865,54
5,1,0.0,1520446.1420661288,0.109375,1411364.3172188865,55
5,2,0.015625,1498589.5335393676,0.125,1411364.3172188865,56
5,3,0.015625,1481070.759297635,0.125,1411364.3172188865,57
5,4,0.015625,1456769.6723312486,0.125,1411364.3172188865,58
5,5,0.015625,1450858.0857262474,0.125,1411364.3172188865,59
5,6,0.015625,1441960.2879279964,0.125,1411364.3172188865,60
5,7,0.015625,1438798.1951887906,0.125,1411364.3172188865,61
5,8,0.015625,1424832.8374378032,0.125,1411364.3172188865,62
5,9,0.015625,1424832.8374378032,0.125,1411364.3172188865,63
6,0,0.015625,1712228.2322904523,0.140625,1411364.3172188865,64
6,1,0.015625,1571295.9794890147,0.140625,1411364.3172188865,65
6,2,0.015625,1538565.1699591668,0.140625,1411364.3172188865,66
6,3,0.015625,1524599.8122081794,0.140625,1411364.3172188865,67
6,4,0.015625,1519327.388662165,0.140625,1411364.3172188865,68
