Restart,Iteration,RunTime,Distance,RunTimeSinceBeginningOfRun,BestDistance,gIterations
0,0,0.0,1779249.3470793148,0.0,1667746.2775665242,1
0,1,0.0,1601465.9762058156,0.0,1601465.9762058156,2
0,2,0.0,1576304.3667635724,0.0,1576304.3667635724,3
0,3,0.0,1559802.783861041,0.0,1559802.783861041,4
0,4,0.0,1492049.038208647,0.0,1492049.038208647,5
0,5,0.015625,1477877.0014011012,0.015625,1477877.0014011012,6
0,6,0.015625,1451834.3397380083,0.015625,1451834.3397380083,7
0,7,0.015625,1451834.3397380083,0.015625,1451834.3397380083,8
1,0,0.0,1631283.5392537785,0.015625,1451834.3397380083,9
1,1,0.0,1517592.4501304862,0.015625,1451834.3397380083,10
1,2,0.0,1500805.8680446965,0.015625,1451834.3397380083,11
1,3,0.0,1486633.8312371508,0.015625,1451834.3397380083,12
1,4,0.015625,1460591.169574058,0.03125,1451834.3397380083,13
1,5,0.015625,1456574.9656210174,0.03125,1451834.3397380083,14
1,6,0.015625,1453976.561215195,0.03125,1451834.3397380083,15
1,7,0.015625,1453976.561215195,0.03125,1451834.3397380083,16
2,0,0.0,1656649.9591282224,0.03125,1451834.3397380083,17
2,1,0.015625,1582585.968747256,0.046875,1451834.3397380083,18
2,2,0.015625,1560724.6126383329,0.046875,1451834.3397380083,19
2,3,0.015625,1538868.0041115717,0.046875,1451834.3397380083,20
2,4,0.015625,1521349.229869839,0.046875,1451834.3397380083,21
2,5,0.015625,1497048.1429034527,0.046875,1451834.3397380083,22
2,6,0.015625,1491775.7193574384,0.046875,1451834.3397380083,23
2,7,0.015625,1473638.7775955885,0.046875,1451834.3397380083,24
2,8,0.015625,1456259.6040508475,0.046875,1451834.3397380083,25
2,9,0.015625,1427524.196827674,0.046875,1427524.196827674,26
2,10,0.03125,1424362.1040884682,0.0625,1424362.1040884682,27
2,11,0.03125,1410396.7463374808,0.0625,1410396.7463374808,28
2,12,0.03125,1410396.7463374808,0.0625,1410396.7463374808,29
3,0,0.0,1653687.2696591003,0.0625,1410396.7463374808,30
3,1,0.0,1579623.279278134,0.0625,1410396.7463374808,31
3,2,0.0,1557766.6707513728,0.0625,1410396.7463374808,32
3,3,0.0,1540247.8965096402,0.0625,1410396.7463374808,33
3,4,0.015625,1515946.8095432539,0.078125,1410396.7463374808,34
3,5,0.015625,1503781.5272638025,0.078125,1410396.7463374808,35
3,6,0.015625,1477260.191960822,0.078125,1410396.7463374808,36
