Restart,Iteration,RunTime,Distance,RunTimeSinceBeginningOfRun,BestDistance
4,0,0.015625,1637303.6984929224,0.09375,1411364.3172188865
4,1,0.015625,1541068.2402081732,0.09375,1411364.3172188865
4,2,0.03125,1535795.8166621588,0.109375,1411364.3172188865
4,3,0.03125,1517658.874900309,0.109375,1411364.3172188865
4,4,0.03125,1511973.0137533066,0.109375,1411364.3172188865
4,5,0.03125,1477034.9352551748,0.109375,1411364.3172188865
4,6,0.03125,1473741.5386329952,0.109375,1411364.3172188865
4,7,0.03125,1473741.5386329952,0.109375,1411364.3172188865
5,0,0.0,1821599.159698484,0.109375,1411364.3172188865
5,1,0.015625,1605533.0428028503,0.125,1411364.3172188865
5,2,0.015625,1566398.0005600143,0.125,1411364.3172188865
5,3,0.015625,1549611.4184742246,0.125,1411364.3172188865
5,4,0.015625,1535439.3816666787,0.125,1411364.3172188865
5,5,0.015625,1509396.7200035858,0.125,1411364.3172188865
5,6,0.015625,1505380.5160505453,0.125,1411364.3172188865
5,7,0.015625,1502782.111644723,0.125,1411364.3172188865
5,8,0.015625,1502782.111644723,0.125,1411364.3172188865
6,0,0.015625,1798750.788855979,0.140625,1411364.3172188865
6,1,0.015625,1582563.275759431,0.140625,1411364.3172188865
6,2,0.015625,1557137.363320283,0.140625,1411364.3172188865
6,3,0.015625,1526305.4542681375,0.140625,1411364.3172188865
6,4,0.015625,1508786.6800264048,0.140625,1411364.3172188865
6,5,0.015625,1484485.5930600185,0.140625,1411364.3172188865
6,6,0.015625,1470313.5562524726,0.140625,1411364.3172188865
6,7,0.03125,1444270.8945893797,0.15625,1411364.3172188865
6,8,0.03125,1440254.6906363391,0.15625,1411364.3172188865
6,9,0.03125,1437656.2862305169,0.15625,1411364.3172188865
6,10,0.03125,1437656.2862305169,0.15625,1411364.3172188865
7,0,0.0,1594510.1324470951,0.15625,1411364.3172188865
7,1,0.0,1520446.1420661288,0.15625,1411364.3172188865
7,2,0.0,1498589.5335393676,0.15625,1411364.3172188865
7,3,0.0,1481070.759297635,0.15625,1411364.3172188865
7,4,0.0,1456769.6723312486,0.15625,1411364.3172188865
7,5,0.0,1450858.0857262474,0.15625,1411364.3172188865
7,6,0.015625,1441960.2879279964,0.171875,1411364.3172188865
7,7,0.015625,1438798.1951887906,0.171875,1411364.3172188865
7,8,0.015625,1424832.8374378032,0.171875,1411364.3172188865
7,9,0.015625,1424832.8374378032,0.171875,1411364.3172188865
8,0,0.0,1768472.6748834583,0.171875,1411364.3172188865
8,1,0.0,1524548.3799160442,0.171875,1411364.3172188865
8,2,0.0,1491817.5703861963,0.171875,1411364.3172188865
8,3,0.0,1460267.130522254,0.171875,1411364.3172188865
8,4,0.015625,1447896.7055537994,0.1875,1411364.3172188865
8,5,0.015625,1441985.1189487982,0.1875,1411364.3172188865
8,6,0.015625,1433087.3211505471,0.1875,1411364.3172188865
8,7,0.015625,1429071.1171975066,0.1875,1411364.3172188865
8,8,0.015625,1426472.7127916843,0.1875,1411364.3172188865
8,9,0.015625,1425800.4083192092,0.1875,1411364.3172188865
8,10,0.015625,1425800.4083192092,0.1875,1411364.3172188865
9,0,0.015625,1697420.7458172636,0.203125,1411364.3172188865
9,1,0.015625,1612408.8402509834,0.203125,1411364.3172188865
9,2,0.015625,1574445.5654617546,0.203125,1411364.3172188865
9,3,0.015625,1568142.218455829,0.203125,1411364.3172188865
9,4,0.015625,1543649.4315715705,0.203125,1411364.3172188865
9,5,0.015625,1538377.0080255559,0.203125,1411364.3172188865
9,6,0.015625,1520240.066263706,0.203125,1411364.3172188865
9,7,0.015625,1514554.2051167036,0.203125,1411364.3172188865
9,8,0.015625,1479616.1266185718,0.203125,1411364.3172188865
9,9,0.03125,1476322.7299963923,0.21875,1411364.3172188865
9,10,0.03125,1476322.7299963923,0.21875,1411364.3172188865
