Restart,Iteration,RunTime,Distance,RunTimeSinceBeginningOfRun,BestDistance,gIterations
0,0,0.328125,7669714.020538552,0.40625,7368410.609900578,1
0,1,0.65625,7401939.122833198,0.734375,7368410.609900578,2
0,2,1.0,7337500.015581061,1.078125,7337500.015581061,3
0,3,1.296875,7247719.584887156,1.375,7247719.584887156,4
0,4,1.625,7191148.706274825,1.703125,7191148.706274825,5
0,5,1.9375,7135753.124300039,2.015625,7135753.124300039,6
0,6,2.328125,7080677.011269196,2.40625,7080677.011269196,7
0,7,2.6875,7037311.144701527,2.765625,7037311.144701527,8
0,8,3.0,6987630.183865881,3.078125,6987630.183865881,9
0,9,3.359375,6952332.650015676,3.4375,6952332.650015676,10
0,10,3.703125,6920125.0055562835,3.78125,6920125.0055562835,11
0,11,4.015625,6882665.48130923,4.09375,6882665.48130923,12
0,12,4.390625,6851581.7408132665,4.46875,6851581.7408132665,13
0,13,4.71875,6817023.474900579,4.796875,6817023.474900579,14
0,14,5.046875,6784335.435473581,5.125,6784335.435473581,15
0,15,5.421875,6754061.7752632825,5.5,6754061.7752632825,16
0,16,5.78125,6730953.2618081095,5.859375,6730953.2618081095,17
0,17,6.109375,6709912.935735129,6.1875,6709912.935735129,18
0,18,6.40625,6691801.772724218,6.484375,6691801.772724218,19
0,19,6.734375,6676240.259405592,6.8125,6676240.259405592,20
0,20,7.078125,6660805.744799064,7.15625,6660805.744799064,21
0,21,7.421875,6647470.546453603,7.5,6647470.546453603,22
0,22,7.734375,6634264.779838203,7.8125,6634264.779838203,23
0,23,8.109375,6622676.570481365,8.1875,6622676.570481365,24
0,24,8.484375,6611452.53366353,8.5625,6611452.53366353,25
0,25,8.828125,6600759.055598857,8.90625,6600759.055598857,26
0,26,9.1875,6590987.038642167,9.265625,6590987.038642167,27
0,27,9.546875,6582596.076697198,9.625,6582596.076697198,28
0,28,9.875,6574702.96337957,9.953125,6574702.96337957,29
0,29,10.234375,6568715.519980329,10.3125,6568715.519980329,30
0,30,10.59375,6562851.273368886,10.671875,6562851.273368886,31
0,31,10.90625,6558093.126401923,10.984375,6558093.126401923,32
0,32,11.203125,6553446.41360111,11.28125,6553446.41360111,33
0,33,11.53125,6548935.128950566,11.609375,6548935.128950566,34
0,34,11.828125,6532808.758418146,11.90625,6532808.758418146,35
0,35,12.140625,6512524.952768757,12.21875,6512524.952768757,36
0,36,12.46875,6508437.480304119,12.546875,6508437.480304119,37
0,37,12.828125,6504573.1679574875,12.90625,6504573.1679574875,38
0,38,13.1875,6500799.990154808,13.265625,6500799.990154808,39
0,39,13.546875,6497691.336447025,13.625,6497691.336447025,40
0,40,13.890625,6494931.668178438,13.96875,6494931.668178438,41
0,41,14.203125,6492178.426325911,14.28125,6492178.426325911,42
0,42,14.5625,6489494.298668329,14.640625,6489494.298668329,43
0,43,14.953125,6487011.177199236,15.03125,6487011.177199236,44
0,44,15.265625,6484896.767151124,15.34375,6484896.767151124,45
0,45,15.5625,6482971.959106655,15.640625,6482971.959106655,46
0,46,15.921875,6481197.761151297,16.0,6481197.761151297,47
0,47,16.25,6479501.161970518,16.328125,6479501.161970518,48
0,48,16.609375,6478059.296160104,16.6875,6478059.296160104,49
0,49,16.96875,6476676.560296786,17.046875,6476676.560296786,50
0,50,17.28125,6475301.885662606,17.359375,6475301.885662606,51
0,51,17.609375,6474320.7249723775,17.6875,6474320.7249723775,52
0,52,17.90625,6473375.799836481,17.984375,6473375.799836481,53
0,53,18.25,6472461.666605975,18.328125,6472461.666605975,54
0,54,18.546875,6471293.549458611,18.625,6471293.549458611,55
0,55,18.875,6470388.5161929615,18.953125,6470388.5161929615,56
0,56,19.21875,6469582.683448618,19.296875,6469582.683448618,57
0,57,19.5625,6468900.748175138,19.640625,6468900.748175138,58
0,58,19.890625,6448232.669387507,19.96875,6448232.669387507,59
0,59,20.1875,6448022.992403267,20.265625,6448022.992403267,60
0,60,20.46875,6446672.443785232,20.546875,6446672.443785232,61
0,61,20.765625,6446471.4678197345,20.84375,6446471.4678197345,62
0,62,21.078125,6427560.665984869,21.15625,6427560.665984869,63
0,63,21.4375,6411818.398783303,21.515625,6411818.398783303,64
0,64,21.75,6411514.929279802,21.828125,6411514.929279802,65
0,65,22.046875,6411514.929279802,22.125,6411514.929279802,66
1,0,0.359375,7206705.038676701,22.5625,6411514.929279802,67
1,1,0.640625,7054101.177665619,22.84375,6411514.929279802,68
1,2,0.953125,7010727.139526591,23.15625,6411514.929279802,69
1,3,1.28125,6897953.3523969175,23.484375,6411514.929279802,70
1,4,1.546875,6823192.5615163585,23.75,6411514.929279802,71
1,5,1.90625,6789668.262499139,24.109375,6411514.929279802,72
1,6,2.234375,6740574.0924501745,24.4375,6411514.929279802,73
