Restart,Iteration,RunTime,Distance,RunTimeSinceBeginningOfRun,BestDistance,gIterations
0,0,1.515625,13602665.686037138,1.84375,13464427.613168003,1
0,1,2.984375,13338546.285521554,3.3125,13338546.285521554,2
0,2,4.453125,13213354.78811859,4.78125,13213354.78811859,3
0,3,5.9375,13025498.461078946,6.265625,13025498.461078946,4
0,4,7.40625,12913522.80294298,7.734375,12913522.80294298,5
0,5,8.984375,12823169.728459094,9.3125,12823169.728459094,6
0,6,10.5625,12756458.608692795,10.890625,12756458.608692795,7
0,7,12.140625,12483037.207394237,12.46875,12483037.207394237,8
0,8,13.71875,12422260.209496288,14.046875,12422260.209496288,9
0,9,15.265625,12381644.284178972,15.59375,12381644.284178972,10
0,10,16.734375,12342408.186416171,17.0625,12342408.186416171,11
0,11,18.171875,12306831.656040045,18.5,12306831.656040045,12
0,12,19.625,12279338.976593146,19.953125,12279338.976593146,13
0,13,21.109375,12252341.072748616,21.4375,12252341.072748616,14
0,14,22.578125,12225795.79105878,22.90625,12225795.79105878,15
0,15,24.03125,12201228.557263419,24.359375,12201228.557263419,16
0,16,25.5,12177121.249172142,25.828125,12177121.249172142,17
0,17,26.9375,12153826.6121723,27.265625,12153826.6121723,18
0,18,28.375,12130545.570369113,28.703125,12130545.570369113,19
0,19,29.859375,12108250.17810796,30.1875,12108250.17810796,20
0,20,31.328125,12082905.05727855,31.65625,12082905.05727855,21
0,21,32.8125,12057893.654548947,33.140625,12057893.654548947,22
0,22,34.25,12035854.303629503,34.578125,12035854.303629503,23
0,23,35.71875,12013851.504942317,36.046875,12013851.504942317,24
0,24,37.171875,11992472.687616702,37.5,11992472.687616702,25
0,25,38.625,11947237.682942403,38.953125,11947237.682942403,26
0,26,40.109375,11927132.2144091,40.4375,11927132.2144091,27
0,27,41.59375,11907885.677817024,41.921875,11907885.677817024,28
0,28,43.046875,11885913.818725651,43.375,11885913.818725651,29
0,29,44.5625,11869601.288155394,44.890625,11869601.288155394,30
0,30,46.046875,11853676.89606531,46.375,11853676.89606531,31
0,31,47.5,11823883.780786976,47.828125,11823883.780786976,32
0,32,48.953125,11808790.735113857,49.28125,11808790.735113857,33
0,33,50.40625,11781628.452356491,50.734375,11781628.452356491,34
0,34,51.9375,11766690.23391934,52.265625,11766690.23391934,35
0,35,53.515625,11751816.255093327,53.84375,11751816.255093327,36
0,36,54.984375,11738114.927143073,55.3125,11738114.927143073,37
0,37,56.4375,11724258.725175403,56.765625,11724258.725175403,38
0,38,57.90625,11710889.1617884,58.234375,11710889.1617884,39
0,39,59.359375,11697038.263576014,59.6875,11697038.263576014,40
0,40,60.8125,11684309.66696052,61.140625,11684309.66696052,41
0,41,62.296875,11672258.841256503,62.625,11672258.841256503,42
0,42,63.734375,11656924.331069266,64.0625,11656924.331069266,43
0,43,65.265625,11644896.391641805,65.59375,11644896.391641805,44
0,44,66.734375,11632885.554242946,67.0625,11632885.554242946,45
0,45,68.1875,11618472.212849488,68.515625,11618472.212849488,46
0,46,69.65625,11606662.70016291,69.984375,11606662.70016291,47
0,47,71.125,11594854.25147265,71.453125,11594854.25147265,48
0,48,72.59375,11583132.42754297,72.921875,11583132.42754297,49
0,49,74.046875,11549456.08478267,74.375,11549456.08478267,50
0,50,75.5,11538174.429515135,75.828125,11538174.429515135,51
0,51,76.984375,11526936.841495069,77.3125,11526936.841495069,52
0,52,78.4375,11516043.177823614,78.765625,11516043.177823614,53
0,53,79.921875,11505931.7995328,80.25,11505931.7995328,54
0,54,81.390625,11495887.698287118,81.71875,11495887.698287118,55
0,55,82.859375,11486300.468083326,83.1875,11486300.468083326,56
0,56,84.296875,11476984.283661284,84.625,11476984.283661284,57
0,57,85.828125,11465816.959064478,86.15625,11465816.959064478,58
0,58,87.28125,11456673.04176727,87.609375,11456673.04176727,59
0,59,88.75,11447587.098290263,89.078125,11447587.098290263,60
0,60,90.21875,11439649.598428646,90.546875,11439649.598428646,61
0,61,91.671875,11431884.676703105,92.0,11431884.676703105,62
0,62,93.140625,11424147.610192116,93.46875,11424147.610192116,63
0,63,94.59375,11416432.005963331,94.921875,11416432.005963331,64
0,64,96.046875,11408988.646857595,96.375,11408988.646857595,65
0,65,97.546875,11401820.372008557,97.875,11401820.372008557,66
0,66,99.015625,11394804.726409715,99.34375,11394804.726409715,67
0,67,100.46875,11387902.706837643,100.796875,11387902.706837643,68
0,68,101.921875,11381432.92034767,102.25,11381432.92034767,69
0,69,103.40625,11375289.847181778,103.734375,11375289.847181778,70
0,70,104.875,11369435.10808379,105.203125,11369435.10808379,71
0,71,106.328125,11363887.761068903,106.65625,11363887.761068903,72
0,72,107.796875,11358407.143052047,108.125,11358407.143052047,73
0,73,109.265625,11353573.031330252,109.59375,11353573.031330252,74
0,74,110.734375,11348752.157669831,111.0625,11348752.157669831,75
0,75,112.1875,11344212.560934022,112.515625,11344212.560934022,76
0,76,113.65625,11339701.54982832,113.984375,11339701.54982832,77
0,77,115.125,11335279.126408447,115.453125,11335279.126408447,78
0,78,116.578125,11331006.555178361,116.90625,11331006.555178361,79
0,79,118.046875,11326747.827476455,118.375,11326747.827476455,80
0,80,119.5,11322767.323638275,119.828125,11322767.323638275,81
0,81,120.9375,11297721.193072155,121.265625,11297721.193072155,82
0,82,122.390625,11294164.830558453,122.71875,11294164.830558453,83
0,83,123.875,11290793.335103633,124.203125,11290793.335103633,84
0,84,125.328125,11287511.63798146,125.65625,11287511.63798146,85
0,85,126.765625,11283920.941727635,127.09375,11283920.941727635,86
0,86,128.234375,11280763.65559611,128.5625,11280763.65559611,87
0,87,129.6875,11277674.950018685,130.015625,11277674.950018685,88
0,88,131.15625,11274922.885053357,131.484375,11274922.885053357,89
0,89,132.609375,11272294.82580757,132.9375,11272294.82580757,90
0,90,134.09375,11269718.242863102,134.421875,11269718.242863102,91
0,91,135.546875,11267268.375061505,135.875,11267268.375061505,92
0,92,137.03125,11261109.649195574,137.359375,11261109.649195574,93
0,93,138.484375,11256680.629628172,138.8125,11256680.629628172,94
0,94,139.9375,11254308.282307342,140.265625,11254308.282307342,95
0,95,141.40625,11251944.808084005,141.734375,11251944.808084005,96
0,96,142.890625,11249812.48712478,143.21875,11249812.48712478,97
0,97,144.359375,11247701.610327687,144.6875,11247701.610327687,98
0,98,145.8125,11245881.826096386,146.140625,11245881.826096386,99
0,99,147.265625,11244086.031189788,147.59375,11244086.031189788,100
0,100,148.71875,11242370.39719043,149.046875,11242370.39719043,101
0,101,150.171875,11240732.414821701,150.5,11240732.414821701,102
0,102,151.65625,11235328.132619103,151.984375,11235328.132619103,103
0,103,153.140625,11233835.595680052,153.46875,11233835.595680052,104
0,104,154.609375,11220607.9526921,154.9375,11220607.9526921,105
0,105,156.078125,11219125.552772133,156.40625,11219125.552772133,106
0,106,157.53125,11213943.596785318,157.859375,11213943.596785318,107
0,107,159.015625,11212468.97088817,159.34375,11212468.97088817,108
0,108,160.484375,11211238.765108678,160.8125,11211238.765108678,109
0,109,161.9375,11210142.086212358,162.265625,11210142.086212358,110
0,110,163.390625,11209087.938062888,163.71875,11209087.938062888,111
0,111,164.84375,11208074.23388422,165.171875,11208074.23388422,112
0,112,166.3125,11207082.023425812,166.640625,11207082.023425812,113
0,113,167.78125,11206151.24599214,168.109375,11206151.24599214,114
0,114,169.21875,11205328.778052438,169.546875,11205328.778052438,115
0,115,170.6875,11204555.77174354,171.015625,11204555.77174354,116
0,116,172.140625,11203870.802265054,172.46875,11203870.802265054,117
0,117,173.625,11203229.010749698,173.953125,11203229.010749698,118
0,118,175.109375,11202711.13874347,175.4375,11202711.13874347,119
0,119,176.59375,11202275.867548298,176.921875,11202275.867548298,120
0,120,178.03125,11201919.672777759,178.359375,11201919.672777759,121
0,121,179.515625,11201574.854753062,179.84375,11201574.854753062,122
0,122,180.953125,11201240.600877585,181.28125,11201240.600877585,123
0,123,182.421875,11201163.025298912,182.75,11201163.025298912,124
0,124,183.875,11201163.025298912,184.203125,11201163.025298912,125
1,0,1.453125,14184572.980013946,186.0,11201163.025298912,126
1,1,2.921875,13051265.820046574,187.46875,11201163.025298912,127
1,2,4.375,12960912.745562688,188.921875,11201163.025298912,128
1,3,5.8125,12875340.838299852,190.359375,11201163.025298912,129
1,4,7.28125,12815446.115644265,191.828125,11201163.025298912,130
1,5,8.765625,12763412.950879838,193.3125,11201163.025298912,131
1,6,10.234375,12716778.561477948,194.78125,11201163.025298912,132
1,7,11.734375,12671124.48930644,196.28125,11201163.025298912,133
1,8,13.1875,12630508.563989125,197.734375,11201163.025298912,134
1,9,14.640625,12595410.313958954,199.1875,11201163.025298912,135
1,10,16.109375,12560837.236941738,200.65625,11201163.025298912,136
1,11,17.578125,12498621.498974038,202.125,11201163.025298912,137
1,12,19.03125,12466060.318315798,203.578125,11201163.025298912,138
1,13,20.515625,12434863.583735593,205.0625,11201163.025298912,139
1,14,22.046875,12408427.432484057,206.59375,11201163.025298912,140
1,15,23.5,12383178.566923983,208.046875,11201163.025298912,141
1,16,24.96875,12358560.02389005,209.515625,11201163.025298912,142
1,17,26.4375,12335265.386890208,210.984375,11201163.025298912,143
1,18,27.90625,12311984.345087022,212.453125,11201163.025298912,144
1,19,29.359375,12289395.824738616,213.90625,11201163.025298912,145
1,20,30.84375,12243457.875906516,215.390625,11201163.025298912,146
1,21,32.296875,12221837.505471421,216.84375,11201163.025298912,147
1,22,33.8125,12200577.022976425,218.359375,11201163.025298912,148
1,23,35.265625,12155982.910301937,219.8125,11201163.025298912,149
1,24,36.734375,12131776.975471808,221.28125,11201163.025298912,150
1,25,38.203125,12110960.45142953,222.75,11201163.025298912,151
1,26,39.671875,12086724.809338488,224.21875,11201163.025298912,152
1,27,41.140625,12066117.77308192,225.6875,11201163.025298912,153
1,28,42.59375,12046680.44171942,227.140625,11201163.025298912,154
1,29,44.0625,12027385.90084925,228.609375,11201163.025298912,155
1,30,45.53125,12009550.803425055,230.078125,11201163.025298912,156
1,31,47.015625,11961446.183650605,231.5625,11201163.025298912,157
1,32,48.5,11945133.653080348,233.046875,11201163.025298912,158
1,33,49.96875,11930195.434643196,234.515625,11201163.025298912,159
1,34,51.4375,11915321.455817183,235.984375,11201163.025298912,160
1,35,52.921875,11900796.92228167,237.46875,11201163.025298912,161
1,36,54.390625,11887095.594331415,238.9375,11201163.025298912,162
1,37,55.859375,11873239.392363746,240.40625,11201163.025298912,163
1,38,57.328125,11859869.828976743,241.875,11201163.025298912,164
1,39,58.78125,11846018.930764357,243.328125,11201163.025298912,165
1,40,60.265625,11833042.878516994,244.8125,11201163.025298912,166
1,41,61.734375,11816722.905173413,246.28125,11201163.025298912,167
1,42,63.203125,11798099.274137242,247.75,11201163.025298912,168
1,43,64.6875,11785702.619119547,249.234375,11201163.025298912,169
1,44,66.15625,11773398.079212015,250.703125,11201163.025298912,170
1,45,67.625,11761370.139784554,252.171875,11201163.025298912,171
1,46,69.09375,11749359.302385695,253.640625,11201163.025298912,172
1,47,70.578125,11734945.960992238,255.125,11201163.025298912,173
1,48,72.0625,11723129.80464135,256.609375,11201163.025298912,174
1,49,73.53125,11693559.304629805,258.078125,11201163.025298912,175
1,50,75.0,11681749.791943226,259.546875,11201163.025298912,176
1,51,76.484375,11670018.29542123,261.03125,11201163.025298912,177
1,52,77.953125,11658296.47149155,262.5,11201163.025298912,178
1,53,79.40625,11624620.128731249,263.953125,11201163.025298912,179
1,54,80.890625,11612961.92174192,265.4375,11201163.025298912,180
1,55,82.375,11601388.955762476,266.921875,11201163.025298912,181
1,56,83.84375,11590056.37251184,268.390625,11201163.025298912,182
1,57,85.328125,11564625.949034913,269.875,11201163.025298912,183
1,58,86.796875,11553435.235079428,271.34375,11201163.025298912,184
1,59,88.28125,11541576.666491903,272.828125,11201163.025298912,185
1,60,89.75,11531753.8456261,274.296875,11201163.025298912,186
1,61,91.296875,11522102.731368348,275.84375,11201163.025298912,187
1,62,92.765625,11512786.546946306,277.3125,11201163.025298912,188
1,63,94.234375,11501619.2223495,278.78125,11201163.025298912,189
1,64,95.703125,11492356.731116973,280.25,11201163.025298912,190
1,65,97.171875,11483212.813819764,281.71875,11201163.025298912,191
1,66,98.6875,11474126.870342758,283.234375,11201163.025298912,192
1,67,100.140625,11465905.989407152,284.6875,11201163.025298912,193
1,68,101.640625,11458268.90803021,286.1875,11201163.025298912,194
1,69,103.125,11450784.323520653,287.671875,11201163.025298912,195
1,70,104.59375,11443340.964414917,289.140625,11201163.025298912,196
1,71,106.0625,11436404.24161377,290.609375,11201163.025298912,197
1,72,107.609375,11429763.909129124,292.15625,11201163.025298912,198
1,73,109.0625,11423253.803879838,293.609375,11201163.025298912,199
1,74,110.53125,11414965.451786164,295.078125,11201163.025298912,200
1,75,112.03125,11408993.687245645,296.578125,11201163.025298912,201
1,76,113.5,11403138.948147656,298.046875,11201163.025298912,202
1,77,114.96875,11397435.228629513,299.515625,11201163.025298912,203
1,78,116.4375,11391914.919223223,300.984375,11201163.025298912,204
1,79,117.921875,11386799.27068947,302.46875,11201163.025298912,205
1,80,119.359375,11381766.736882435,303.90625,11201163.025298912,206
1,81,120.84375,11376932.62516064,305.390625,11201163.025298912,207
1,82,122.328125,11372105.56722964,306.875,11201163.025298912,208
1,83,123.796875,11367284.693569219,308.34375,11201163.025298912,209
1,84,125.265625,11362726.17032982,309.8125,11201163.025298912,210
1,85,126.71875,11358186.573594011,311.265625,11201163.025298912,211
1,86,128.171875,11353764.150174137,312.71875,11201163.025298912,212
1,87,129.640625,11349565.5405202,314.1875,11201163.025298912,213
1,88,131.109375,11345541.477723198,315.65625,11201163.025298912,214
1,89,132.578125,11341728.722612433,317.125,11201163.025298912,215
1,90,134.015625,11338533.939451866,318.5625,11201163.025298912,216
1,91,135.484375,11335445.233874442,320.03125,11201163.025298912,217
1,92,136.9375,11332472.60296955,321.484375,11201163.025298912,218
1,93,138.390625,11329534.793388907,322.9375,11201163.025298912,219
1,94,139.84375,11326747.982676798,324.390625,11201163.025298912,220
