Restart,Iteration,RunTime,Distance,RunTimeSinceBeginningOfRun,BestDistance,gIterations
0,0,0.515625,7533850.45635172,0.578125,7392979.739215851,1
0,1,0.78125,7276237.080916754,0.84375,7276237.080916754,2
0,2,1.09375,7209795.763667861,1.15625,7209795.763667861,3
0,3,1.390625,7163535.071304995,1.453125,7163535.071304995,4
0,4,1.640625,7120169.204737326,1.703125,7120169.204737326,5
0,5,1.875,7070488.243901679,1.9375,7070488.243901679,6
0,6,2.109375,7035016.746842966,2.171875,7035016.746842966,7
0,7,2.40625,6977840.742288743,2.46875,6977840.742288743,8
0,8,2.703125,6942543.208438539,2.765625,6942543.208438539,9
0,9,2.96875,6909855.169011541,3.03125,6909855.169011541,10
0,10,3.234375,6879581.508801242,3.296875,6879581.508801242,11
0,11,3.5,6856472.995346069,3.5625,6856472.995346069,12
0,12,3.75,6835381.412053781,3.8125,6835381.412053781,13
0,13,4.0625,6807548.086496117,4.125,6807548.086496117,14
0,14,4.34375,6750052.037471599,4.40625,6750052.037471599,15
0,15,4.5625,6730306.294643754,4.625,6730306.294643754,16
0,16,4.796875,6712260.812606889,4.859375,6712260.812606889,17
0,17,5.03125,6694417.974868229,5.09375,6694417.974868229,18
0,18,5.296875,6678983.4602617,5.359375,6678983.4602617,19
0,19,5.53125,6663929.473935621,5.59375,6663929.473935621,20
0,20,5.8125,6650594.27559016,5.875,6650594.27559016,21
0,21,6.0625,6639006.066233321,6.125,6639006.066233321,22
0,22,6.296875,6628096.43553066,6.359375,6628096.43553066,23
0,23,6.5625,6619277.040500956,6.625,6619277.040500956,24
0,24,6.8125,6610886.078555986,6.875,6610886.078555986,25
0,25,7.046875,6602992.96523836,7.109375,6602992.96523836,26
0,26,7.3125,6598234.818271397,7.375,6598234.818271397,27
0,27,7.59375,6593588.105470584,7.65625,6593588.105470584,28
0,28,7.828125,6589076.82082004,7.890625,6589076.82082004,29
0,29,8.0625,6572950.45028762,8.125,6572950.45028762,30
0,30,8.296875,6552666.644638231,8.359375,6552666.644638231,31
0,31,8.53125,6548579.172173593,8.59375,6548579.172173593,32
0,32,8.796875,6544805.994370914,8.859375,6544805.994370914,33
0,33,9.0625,6541213.096675198,9.125,6541213.096675198,34
0,34,9.375,6538453.428406611,9.4375,6538453.428406611,35
0,35,9.59375,6535769.300749029,9.65625,6535769.300749029,36
0,36,9.828125,6533286.1792799365,9.890625,6533286.1792799365,37
0,37,10.0625,6531171.769231824,10.125,6531171.769231824,38
0,38,10.28125,6529246.961187355,10.34375,6529246.961187355,39
0,39,10.5,6527464.269425687,10.5625,6527464.269425687,40
0,40,10.75,6523663.6826115735,10.8125,6523663.6826115735,41
0,41,10.984375,6521882.685913546,11.046875,6521882.685913546,42
0,42,11.234375,6520108.487958188,11.296875,6520108.487958188,43
0,43,11.46875,6518480.891851753,11.53125,6518480.891851753,44
0,44,11.6875,6517039.026041339,11.75,6517039.026041339,45
0,45,11.9375,6515656.290178021,12.0,6515656.290178021,46
0,46,12.171875,6514281.615543841,12.234375,6514281.615543841,47
0,47,12.46875,6513214.229725762,12.53125,6513214.229725762,48
0,48,12.703125,6512309.196460113,12.765625,6512309.196460113,49
0,49,12.96875,6511412.368793112,13.03125,6511412.368793112,50
0,50,13.203125,6510606.536048769,13.265625,6510606.536048769,51
0,51,13.453125,6510488.807943116,13.515625,6510488.807943116,52
0,52,13.6875,6510488.807943116,13.75,6510488.807943116,53
1,0,0.46875,7883998.566994839,14.28125,6510488.807943116,54
1,1,0.75,7458898.219404476,14.5625,6510488.807943116,55
1,2,1.0,7342155.561105379,14.8125,6510488.807943116,56
1,3,1.265625,7255116.093195552,15.078125,6510488.807943116,57
1,4,1.515625,7173704.760114244,15.328125,6510488.807943116,58
1,5,1.828125,7128856.8434125185,15.640625,6510488.807943116,59
1,6,2.078125,7085490.97684485,15.890625,6510488.807943116,60
1,7,2.296875,7035810.016009203,16.109375,6510488.807943116,61
1,8,2.5625,7000512.482158999,16.375,6510488.807943116,62
1,9,2.796875,6970238.821948701,16.609375,6510488.807943116,63
1,10,3.0,6942405.496391037,16.8125,6510488.807943116,64
1,11,3.203125,6884909.447366519,17.015625,6510488.807943116,65
1,12,3.421875,6859520.053682517,17.234375,6510488.807943116,66
1,13,3.65625,6836411.540227344,17.46875,6510488.807943116,67
1,14,3.90625,6814965.015240333,17.71875,6510488.807943116,68
1,15,4.15625,6795219.272412488,17.96875,6510488.807943116,69
1,16,4.40625,6777376.434673828,18.21875,6510488.807943116,70
1,17,4.71875,6761941.920067299,18.53125,6510488.807943116,71
1,18,4.9375,6748606.721721838,18.75,6510488.807943116,72
1,19,5.171875,6735428.164431886,18.984375,6510488.807943116,73
1,20,5.40625,6720955.941097199,19.21875,6510488.807943116,74
1,21,5.671875,6709233.104320712,19.484375,6510488.807943116,75
1,22,5.90625,6697644.894963874,19.71875,6510488.807943116,76
1,23,6.15625,6688114.637076268,19.96875,6510488.807943116,77
1,24,6.390625,6679723.675131299,20.203125,6510488.807943116,78
1,25,6.640625,6671830.561813672,20.453125,6510488.807943116,79
1,26,6.859375,6664669.402114911,20.671875,6510488.807943116,80
1,27,7.078125,6655928.4327674825,20.890625,6510488.807943116,81
1,28,7.296875,6649180.476978322,21.109375,6510488.807943116,82
1,29,7.578125,6644050.0371359605,21.390625,6510488.807943116,83
1,30,7.796875,6639291.890168997,21.609375,6510488.807943116,84
1,31,8.03125,6634645.177368185,21.84375,6510488.807943116,85
1,32,8.28125,6630133.892717641,22.09375,6510488.807943116,86
1,33,8.5,6614007.52218522,22.3125,6510488.807943116,87
1,34,8.75,6593723.716535832,22.5625,6510488.807943116,88
1,35,9.015625,6589636.244071194,22.828125,6510488.807943116,89
1,36,9.265625,6585863.066268515,23.078125,6510488.807943116,90
1,37,9.484375,6582171.581909137,23.296875,6510488.807943116,91
1,38,9.734375,6570433.188022392,23.546875,6510488.807943116,92
1,39,9.953125,6557493.496815852,23.765625,6510488.807943116,93
